zip,hsa
41839,18034
41840,18085
41843,18085
41844,18034
41845,18085
41847,18034
41848,18085
41849,18085
41855,18085
41858,18085
41859,18034
41861,18034
41862,18034
42001,18066
42002,18066
42003,18066
42020,18063
42021,18066
42022,18066
42023,18066
42024,18066
42025,18066
42027,18066
42028,18076
42029,18066
42031,18066
42032,18066
42033,18052
42035,18066
42036,18063
42037,18052
42038,18066
42039,18066
42040,18063
42041,18025
42044,18066
42045,18066
42047,18076
42048,18063
42049,18063
42050,44089
42051,18066
42053,18066
42054,18063
42055,18066
42056,18066
42058,18066
42060,18066
42061,18066
42063,18054
42064,18052
42066,18054
42069,18066
42070,18066
42071,18063
42076,18063
42078,18052
42079,18054
42081,18076
42082,18066
42083,18066
42085,18066
42086,18066
42087,18066
42088,18054
42101,18007
42102,18007
42103,18007
42104,18007
42120,18007
42122,18007
42123,18027
42124,18027
42127,18027
42128,18007
42129,18027
42130,18027
42131,18027
42133,18027
42134,18024
42135,18024
42140,18082
42141,18027
42142,18027
42151,18082
42152,18027
42153,18007
42154,18027
42156,18027
42157,18027
42159,18007
42160,18027
42163,18007
42164,18007
42166,18027
42167,18082
42170,18007
42171,18007
42201,18044
42202,18075
42204,18075
42206,18007
42207,18007
42210,18007
42211,18009
42214,18027
42215,18036
42216,18036
42217,18036
42219,18007
42220,18036
42221,18036
42223,44010
42232,18036
42234,44010
42236,18036
42240,18036
42241,18036
42252,18007
42254,18036
42256,18075
42259,18007
42261,18007
42262,18036
42265,18075
42266,18036
42273,18007
42274,18007
42275,18007
42276,18075
42280,18075
42285,18007
42286,18036
42288,18007
42301,18064
42302,18064
42303,18064
42304,18064
42320,18033
42321,18029
42322,18064
42323,18029
42324,18029
42325,18050
42326,18029
42327,18064
42328,18033
42330,18029
42332,18029
42333,18033
42334,18064
42337,18029
42338,18064
42339,18029
42343,18064
42344,18029
42345,18029
42347,18033
42348,18064
42349,18033
42350,18064
42351,18064
42352,18064
42354,18033
42355,18064
42356,18064
42361,18033
42364,18064
42366,18064
42367,18029
42368,18064
42369,18033
42370,18033
42371,18064
42372,18050
42374,18029
42376,18064
42377,18064
42378,18064
42402,18035
42404,18035
42406,18035
42408,18050
42409,18035
42410,18050
42411,18052
42413,18050
42419,18035
42420,18035
42431,18050
42436,18050
42437,18060
42440,18050
42441,18050
42442,18050
42444,18060
42445,18072
42450,18050
42451,18035
42452,18035
42453,18050
42455,18035
42456,18035
42457,18035
42458,18035
42459,18060
42460,18060
42461,18035
42462,18035
42463,18035
42464,18050
42501,18079
42502,18079
42503,18079
42516,18079
42518,18079
42519,18079
42528,18074
42533,18079
42539,18018
42541,18018
42544,18079
42553,18079
42558,18079
42564,18079
42565,18074
42566,18081
42567,18079
42602,18001
42603,18058
42629,18074
42631,18079
42633,18058
42634,18079
42635,18079
42638,18079
42642,18074
42647,18079
42649,18079
42653,18079
42701,18019
42702,18019
42712,18044
42713,18019
42715,18008
42716,18019
42717,18008
42718,18011
42719,18011
42720,18014
42721,18044
42722,18027
42724,18019
42726,18044
42728,18014
42729,18019
42732,18019
42733,18011
42740,18019
42741,18014
42742,18014
42743,18028
42746,18027
42748,18019
42749,18027
42753,18011
42754,18044
42755,18044
42757,18019
42758,18011
42759,18008
42762,18044
42764,18019
42765,18019
42776,18019
42782,18028
42784,18019
42788,18019
43001,36027
43002,36027
43003,36034
43004,36027
43005,36077
43006,36077
43007,36068
43008,36080
43009,36107
43010,36107
43011,36077
43013,36027
43014,36075
43015,36034
43016,36027
43017,36027
43018,36027
43019,36077
43021,36027
43022,36077
43023,36080
43025,36080
43026,36027
43027,36077
43028,36077
43029,36068
43030,36080
43031,36027
43032,36034
43033,36027
43035,36027
43036,36034
43037,36077
43040,36068
43041,36068
43044,36107
43045,36068
43046,36057
43047,36107
43048,36077
43050,36077
43054,36027
43055,36080
43056,36080
43058,36080
43060,36068
43061,36034
43062,36027
43064,36027
43065,36027
43066,36034
43067,36012
43068,36027
43069,36027
43070,36107
43071,36080
43072,36090
43073,36027
43074,36027
43076,36080
43077,36027
43078,36107
43080,36077
43081,36027
43082,36027
43083,36107
43084,36107
43085,36027
43086,36027
43093,36080
43101,36027
43102,36057
43103,36027
43105,36057
43106,36112
43107,36057
43109,36027
43110,36027
43111,36079
43112,36027
43113,36024
43115,36022
43116,36027
43117,36027
43119,36027
43123,36027
43125,36027
43126,36027
43127,36060
43128,36112
43130,36057
43135,36027
43136,36027
43137,36027
43138,36060
43140,36061
43142,36112
43143,36027
43144,36079
43145,36027
43146,36027
43147,36027
43148,36057
43149,36027
43150,36057
43151,36061
43152,36060
43153,36099
43154,36027
43155,36057
43156,36027
43157,36057
43158,36079
43160,36112
43162,36027
43164,36027
43194,36027
43195,36027
43199,36027
43201,36027
43202,36027
43203,36027
43204,36027
43205,36027
43206,36027
43207,36027
43209,36027
43210,36027
43211,36027
43212,36027
43213,36027
43214,36027
43215,36027
43216,36027
43217,36027
43218,36027
43219,36027
43220,36027
43221,36027
43222,36027
43223,36027
43224,36027
43226,36027
43227,36027
43228,36027
43229,36027
43230,36027
43231,36027
43232,36027
43234,36027
43235,36027
43236,36027
43240,36027
43251,36027
43260,36027
43266,36027
43268,36027
43270,36027
43271,36027
43272,36027
43279,36027
43287,36027
43291,36027
43301,36066
43302,36066
43310,36054
43311,36012
43314,36066
43315,36076
43316,36040
43317,36077
43318,36012
43319,36012
43320,36066
43321,36076
43322,36066
43323,36066
43324,36012
43325,36043
43326,36054
43330,36106
43331,36012
43332,36066
43333,36012
43334,36027
43335,36066
43336,36012
43337,36066
43338,36076
43340,36054
43341,36066
43342,36066
43343,36098
43344,36066
43345,36054
43346,36058
43347,36012
43348,36012
43349,36077
43350,36077
43351,36106
43356,36066
43357,36012
43358,36012
43359,36106
43360,36012
43402,36015
43403,36015
43406,36015
43407,36042
43408,36084
43410,36013
43412,36084
43413,36015
43414,36015
43416,36084
43420,36042
43430,36084
43431,36042
43432,36092
43433,36092
43434,36084
43435,36042
43436,36096
43437,36015
43438,36096
43439,36092
43440,36092
43441,36070
43442,36042
43443,36084
43445,36084
43446,36096
43447,36084
43449,36092
43450,36015
43451,36015
43452,36092
43456,36096
43457,36041
43458,36092
43460,36104
43462,36015
43463,36070
43464,36096
43465,36084
43466,36015
43467,36041
43468,36084
43469,36084
43501,36016
43502,36113
43504,36102
43505,36016
43506,36016
43510,36078
43511,36015
43512,36033
43515,36113
43516,36015
43517,36016
43518,36016
43519,36033
43520,36016
43521,36113
43522,36070
43523,36078
43524,36033
43525,36015
43526,36051
43527,36033
43528,36104
43529,36015
43530,36033
43531,36016
43532,36078
43533,36113
43534,36015
43535,36078
43536,36051
43537,36070
43540,36102
43541,36015
43542,36070
43543,36016
43545,36078
43547,36070
43548,36033
43549,36016
43550,36078
43551,36070
43552,36070
43553,36113
43554,36016
43555,36078
43556,36016
43557,36016
43558,36070
43560,36102
43565,36015
43566,36070
43567,36113
43569,36015
43570,36016
43571,36070
43601,36104
43603,36104
43604,36104
43605,36084
43606,36104
43607,36104
43608,36104
43609,36104
43610,36104
43611,36104
43612,36104
43613,36104
43614,36104
43615,36104
43616,36084
43617,36104
43619,36084
43620,36104
43623,36104
43635,36104
43652,36104
43654,36084
43656,36104
43657,36104
43659,36104
43660,36104
43661,36104
43666,36104
43667,36104
43681,36104
43682,36104
43697,36104
43699,36104
43701,36124
43702,36124
43711,36124
43713,36008
43716,36008
43717,36019
43718,51044
43719,36008
43720,36124
43721,36080
43722,36019
43723,36019
43724,36019
43725,36019
43727,36124
43728,36065
43730,36124
43731,36124
43732,36124
43733,36019
43734,36124
43735,36124
43736,36008
43738,36124
43739,36124
43740,36080
43746,36124
43747,36008
43748,36124
43749,36019
43750,36019
43752,36008
43754,36008
43755,36019
43756,36124
43757,36008
43758,36124
43759,36008
43760,36124
43761,36124
43762,36124
43764,36124
43766,36060
43767,36124
43768,36019
43771,36124
43772,36019
43773,36008
43777,36124
43778,36019
43779,36019
43780,36019
43782,36124
43783,36124
43786,36019
43787,36124
43788,36019
43791,36124
43793,36008
43802,36124
43803,36019
43804,36029
43805,36029
43811,36029
43812,36029
43821,36124
43822,36124
43824,36029
43828,36029
43830,36124
43832,36019
43836,36029
43837,36035
43840,36036
43842,36124
43843,36077
43844,36029
43845,36029
43901,36067
43902,36008
43903,36101
43905,51044
43906,36011
43907,36018
43908,36101
43909,51044
43910,36101
43912,51044
43913,36101
43914,36011
43915,36011
43916,51044
43917,36067
43920,36037
43925,36101
43926,36101
43927,51044
43928,51044
43930,36037
43931,51025
43932,36037
43933,36011
43934,36067
43935,36067
43937,51044
43938,36101
43939,36067
43940,36011
43941,36067
43942,36011
43943,36067
43944,36101
43945,36037
43946,51025
43947,36011
43948,36067
43950,51044
43951,51044
43952,36101
43953,36101
43961,36101
43962,36037
43963,36067
43964,36101
43967,51044
43968,36037
43970,36101
43971,36067
43972,51044
43973,36019
43974,36018
43976,36101
43977,51044
43981,36018
43983,36008
43984,36018
43985,51044
43986,36018
43988,36018
44001,36062
44003,36110
44004,36005
44005,36005
44010,36005
44011,36118
44012,36062
44017,36088
44021,36021
44022,36025
44023,36025
44024,36021
44026,36071
44028,36088
44030,36028
44032,36005
44033,36021
44035,36038
44036,36038
44039,36038
44040,36071
44041,36046
44044,36038
44045,36087
44046,36021
44047,36005
44048,36005
44049,36083
44050,36038
44052,36062
44053,36062
44054,36062
44055,36062
44056,36025
44057,36087
44060,36087
44061,36087
44062,36021
44064,36021
44065,36021
44067,36025
44068,36028
44070,36025
44072,36071
44073,36071
44074,36083
44076,36110
44077,36087
44080,36094
44081,36087
44082,36028
44084,36046
44085,36110
44086,36021
44087,36025
44088,36046
44089,36062
44090,36083
44092,36025
44093,36110
44094,36087
44095,36087
44096,36087
44097,36087
44099,36021
44101,36025
44102,36025
44103,36025
44104,36025
44105,36025
44106,36025
44107,36056
44108,36025
44109,36025
44110,36025
44111,36025
44112,36025
44113,36025
44114,36025
44115,36025
44116,36025
44117,36039
44118,36025
44119,36039
44120,36025
44121,36025
44122,36025
44123,36039
44124,36071
44125,36045
44126,36025
44127,36025
44128,36025
44129,36088
44130,36088
44131,36025
44132,36039
44133,36088
44134,36088
44135,36025
44136,36088
44137,36045
44138,36088
44139,36025
44140,36118
44141,36025
44142,36088
44143,36025
44144,36025
44145,36118
44146,36010
44147,36025
44149,36088
44181,36025
44188,36025
44190,36025
44191,36025
44192,36025
44193,36025
44194,36025
44195,36025
44197,36025
44198,36025
44199,36025
44201,36094
44202,36025
44203,36007
44210,36001
44211,36094
44212,36088
44214,36121
44215,36072
44216,36007
44217,36121
44221,36001
44222,36001
44223,36001
44224,36001
44230,36007
44231,36094
44232,36020
44233,36072
44234,36094
44235,36059
44236,36001
44237,36001
44240,36094
44241,36094
44242,36094
44243,36094
44250,36001
44251,36121
44253,36072
44254,36059
44255,36094
44256,36072
44258,36072
44260,36001
44262,36001
44264,36001
44265,36094
44266,36094
44270,36109
44272,36094
44273,36109
44274,36109
44275,36059
44276,36109
44278,36001
44280,36072
44281,36109
44282,36109
44285,36094
44286,36001
44287,36121
44288,36094
44301,36001
44302,36001
44303,36001
44304,36001
44305,36001
44306,36001
44307,36001
44308,36001
44309,36001
44310,36001
44311,36001
44312,36001
44313,36001
44314,36001
44315,36001
44316,36001
44317,36001
44319,36001
44320,36001
44321,36001
44325,36001
44326,36001
44328,36001
44333,36001
44334,36001
44372,36001
44396,36001
44398,36001
44401,36123
44402,36110
44403,36123
44404,36110
44405,36123
44406,36123
44408,36095
44410,36110
44411,36094
44412,36094
44413,36095
44415,36095
44416,36123
44417,36110
44418,36110
44420,36123
44422,36123
44423,36095
44424,36110
44425,36123
44427,36095
44428,36110
44429,36123
44430,36110
44431,36095
44432,36095
44436,36123
44437,36123
44438,36123
44439,36021
44440,36110
44441,36095
44442,36123
44443,36123
44444,36110
44445,36095
44446,36110
44449,36094
44450,36110
44451,36123
44452,36123
44453,39047
44454,36123
44455,36095
44460,36095
44470,36110
44471,36123
44473,36110
44481,36110
44482,36110
44483,36110
44484,36110
44485,36110
44486,36110
44490,36095
44491,36094
44492,36095
44493,36095
44501,36123
44502,36123
44503,36123
44504,36123
44505,36123
44506,36123
44507,36123
44509,36123
44510,36123
44511,36123
44512,36123
44513,36123
44514,36123
44515,36123
44555,36123
44601,36002
44606,36121
44607,36095
44608,36069
44609,36002
44610,36075
44611,36075
44612,36020
44613,36069
44614,36069
44615,36020
44617,36075
44618,36069
44619,36002
44620,36020
44621,36035
44622,36036
44624,36069
44625,36020
44626,36020
44627,36121
44628,36075
44629,36035
44630,36020
44632,36020
44633,36075
44634,36002
44636,36069
44637,36075
44638,36121
44639,36020
44640,36002
44641,36020
44643,36020
44644,36020
44645,36085
44646,36069
44647,36069
44648,36069
44650,36002
44651,36020
44652,36020
44653,36036
44654,36075
44656,36036
44657,36020
44659,36069
44660,36075
44661,36121
44662,36069
44663,36036
44665,36002
44666,36069
44667,36085
44669,36020
44670,36020
44671,36020
44672,36002
44675,36036
44676,36121
44677,36121
44678,36036
44679,36035
44680,36036
44681,36036
44682,36035
44683,36035
44685,36001
44687,36036
44688,36020
44689,36069
44690,36075
44691,36121
44693,36035
44695,36020
44697,36020
44699,36035
44701,36020
44702,36020
44703,36020
44704,36020
44705,36020
44706,36020
44707,36020
44708,36020
44709,36020
44710,36020
44711,36020
44714,36020
44718,36020
44720,36020
44721,36020
44730,36020
44735,36020
44750,36020
44767,36020
44799,36020
44802,36040
44804,36040
44805,36004
44807,36119
44809,36103
44811,36013
44813,36064
44814,36096
44815,36103
44816,36081
44817,36040
44818,36103
44820,36017
44822,36064
44824,36096
44825,36103
44826,36081
44827,36043
44828,36013
44830,36041
44833,36043
44836,36042
44837,36081
44838,36004
44839,36096
44840,36004
44841,36103
44842,36063
44843,36064
44844,36103
44845,36103
44846,36096
44847,36081
44848,36004
44849,36066
44850,36119
44851,36081
44853,36040
44854,36017
44855,36081
44856,36043
44857,36081
44859,36004
44860,36066
44861,36042
44862,36064
44864,36064
44865,36119
44866,36004
44867,36103
44870,36096
44871,36096
44874,36004
44875,36097
44878,36064
44880,36004
44881,36017
44882,36106
44883,36103
44887,36097
44888,36119
44889,36081
44890,36119
44901,36064
44902,36064
44903,36064
44904,36064
44905,36064
44906,36064
44907,36064
45001,36023
45002,36023
45003,36086
45004,36086
45005,36074
45011,36050
45012,36050
45013,36050
45014,36050
45015,36050
45018,36050
45030,36023
45032,36055
45033,36023
45034,36023
45036,36023
45039,36023
45040,36023
45041,36023
45042,36074
45044,36074
45050,36074
45051,36023
45052,36023
45053,36050
45054,36023
45055,36050
45056,36086
45061,36050
45062,36050
45063,36050
45064,36050
45065,36023
45066,36055
45067,36074
45068,36055
45069,36023
45070,36086
45071,36023
45101,18055
45102,36023
45103,36009
45105,36116
45106,36009
45107,36120
45111,36023
45112,36009
45113,36120
45114,36120
45115,36047
45118,36023
45119,36009
45120,36009
45121,36047
45122,36023
45123,36048
45130,36009
45131,36047
45132,36120
45133,36052
45135,36120
45140,36023
45142,36120
45144,36116
45146,36120
45147,36023
45148,36120
45150,36023
45152,36023
45153,36023
45154,36047
45155,36052
45156,36023
45157,36023
45158,36023
45159,36120
45160,36009
45162,36023
45164,36120
45166,36120
45167,36047
45168,36047
45169,36120
45171,36047
45172,36052
45174,36023
45176,36047
45177,36120
45201,36023
45202,36023
45203,36023
45204,36023
45205,36023
45206,36023
45207,36023
45208,36023
45209,36023
45211,36023
45212,36023
45213,36023
45214,36023
45215,36023
45216,36023
45217,36023
45218,36023
45219,36023
45220,36023
45221,36023
45222,36023
45223,36023
45224,36023
45225,36023
45226,36023
45227,36023
45229,36023
45230,36023
45231,36023
45232,36023
45233,36023
45234,36023
45235,36023
45236,36023
45237,36023
45238,36023
45239,36023
45240,36023
45241,36023
45242,36023
45243,36023
45244,36023
45245,36023
45246,36023
45247,36023
45248,36023
45249,36023
45250,36023
45251,36023
45252,36023
45253,36023
45254,36023
45255,36023
45258,36023
45262,36023
45263,36023
45264,36023
45267,36023
45268,36023
45269,36023
45270,36023
45271,36023
45273,36023
45274,36023
45275,18021
45277,18016
45280,36023
45296,36023
45298,18016
45299,36023
45301,36032
45302,36098
45303,36049
45304,36049
45305,36055
45306,36058
45307,36122
45308,36090
45309,36032
45310,36026
45311,36086
45312,36105
45314,36122
45315,36032
45316,36122
45317,36090
45318,36090
45319,36032
45320,36032
45321,36032
45322,36032
45323,36099
45324,36032
45325,36032
45326,36090
45327,36055
45328,36090
45330,36032
45331,36049
45332,36049
45333,36090
45334,36098
45335,36122
45336,36098
45337,36032
45338,36032
45339,36105
45340,36098
45341,36032
45342,36055
45343,36055
45344,36032
45345,36032
45346,36049
45347,15070
45348,36026
45349,36099
45350,36049
45351,36100
45352,36049
45353,36098
45354,36032
45356,36090
45358,36049
45359,36105
45360,36098
45361,36032
45362,36049
45363,36090
45365,36098
45367,36098
45368,36099
45369,36099
45370,36055
45371,36105
45372,36099
45373,36105
45374,36105
45377,36032
45378,36032
45380,36049
45381,36032
45382,36032
45383,36032
45384,36122
45385,36122
45387,36122
45388,36100
45389,36090
45390,15057
45401,36032
45402,36032
45403,36032
45404,36032
45405,36032
45406,36032
45409,36032
45410,36032
45412,36032
45413,36032
45414,36032
45415,36032
45416,36032
45417,36032
45419,36055
45420,36032
45422,36032
45423,36032
45424,36032
45426,36032
45428,36032
45429,36055
45430,36032
45431,36032
45432,36032
45433,36032
45434,36032
45435,36032
45437,36032
45439,36055
45440,36055
45441,36055
45448,36055
45449,36055
45458,36055
45459,36055
45469,36032
45470,36055
45475,36055
45479,36032
45481,36032
45482,36032
45490,36032
45501,36099
45502,36099
45503,36099
45504,36099
45505,36099
45506,36099
45601,36022
45612,36022
45613,36114
45614,36044
45616,36093
45617,36022
45618,36009
45619,51014
45620,36044
45621,36044
45622,36060
45623,36044
45624,36022
45628,36022
45629,36093
45630,36093
45631,36044
45633,36022
45634,36044
45636,36093
45638,36053
45640,36044
45642,36114
45643,36044
45644,36022
45645,36053
45646,36116
45647,36022
45648,36093
45650,36116
45651,36022
45652,36093
45653,36093
45654,36060
45656,36044
45657,36093
45658,36044
45659,36053
45660,36116
45661,36114
45662,36093
45663,36093
45669,51014
45671,36093
45672,36022
45673,36022
45674,36044
45675,36053
45677,36093
45678,51014
45679,36009
45680,51014
45681,36048
45682,36093
45683,36114
45684,36093
45685,36044
45686,36044
45687,36093
45688,36053
45690,36114
45692,36044
45693,36116
45694,36093
45695,36044
45696,36053
45697,36009
45698,36022
45699,36093
45701,36006
45710,36006
45711,36006
45712,36065
45713,36065
45714,51027
45715,36065
45716,36079
45717,36006
45719,36006
45720,51027
45721,36065
45723,51027
45724,36065
45727,36065
45729,36065
45732,36079
45734,36065
45735,51027
45739,51027
45740,36079
45741,36044
45742,51027
45743,51027
45744,36065
45745,36065
45746,36065
45750,36065
45760,36044
45761,36006
45764,36079
45766,36006
45767,36065
45768,36065
45769,36091
45770,36091
45771,36091
45772,51027
45773,36065
45775,36091
45776,36091
45777,36006
45778,36006
45779,36091
45780,36006
45782,36079
45783,51027
45784,36065
45786,36065
45787,36065
45788,36065
45789,36065
45801,36058
45802,36058
45804,36058
45805,36058
45806,36058
45807,36058
45808,36058
45809,36058
45810,36058
45812,36058
45813,36089
45814,36040
45815,36058
45816,36040
45817,36014
45819,36058
45820,36058
45821,36089
45822,36026
45826,36026
45827,36058
45828,36026
45830,36058
45831,36058
45832,36108
45833,36058
45835,36058
45836,36054
45837,36058
45838,36058
45839,36040
45840,36040
45841,36040
45843,36054
45844,36058
45845,36100
45846,36026
45848,36058
45849,36033
45850,36058
45851,36108
45853,36058
45854,36058
45855,36089
45856,36058
45858,36040
45859,36058
45860,36026
45861,36033
45862,36026
45863,36108
45864,36058
45865,36100
45866,36026
45867,36040
45868,36040
45869,36100
45870,36012
45871,36100
45872,36015
45873,36033
45874,36108
45875,36058
45876,36058
45877,36014
45879,36089
45880,36089
45881,36040
45882,36108
45883,36026
45884,36058
45885,36100
45886,36108
45887,36058
45888,36058
45889,36040
45890,36040
45891,36108
45893,36058
45894,36058
45895,36058
45896,36058
45897,36040
45898,36108
45899,36108
45999,18016
46001,15001
46011,15001
46012,15001
46013,15001
46014,15001
46015,15001
46016,15001
46017,15001
46018,15001
46030,15061
46031,15061
46032,15039
46033,15039
46034,15061
46035,15045
46036,15025
46037,15001
46038,15039
46039,15044
46040,15001
46041,15028
46044,15001
46045,15080
46047,15025
46048,15001
46049,15080
46050,15028
46051,15001
46052,15049
46055,15039
46056,15001
46057,15028
46058,15045
46060,15061
46061,15061
46062,15061
46063,15001
46064,15001
46065,15045
46067,15028
46068,15044
46069,15061
46070,15001
46071,15049
46072,15080
46074,15061
46075,15039
46076,15080
46077,15039
46082,15039
46085,15039
46102,15049
46103,15020
46104,15072
46105,15020
46106,15039
46107,15006
46110,15006
46111,15039
46112,15039
46113,15039
46115,15033
46117,15033
46118,15020
46120,15032
46121,15020
46122,15020
46123,15020
46124,15029
46125,15054
46126,15006
46127,15072
46128,15032
46129,15033
46130,15033
46131,15029
46133,15072
46135,15032
46140,15033
46142,15039
46143,15039
46144,15033
46146,15075
46147,15049
46148,15033
46149,15020
46150,15075
46151,15054
46154,15033
46155,15072
46156,15072
46157,15054
46158,15039
46160,15029
46161,15033
46162,15039
46163,15039
46164,15029
46165,15020
46166,15054
46167,15039
46168,15020
46170,15032
46171,15032
46172,15020
46173,15072
46175,15018
46176,15075
46180,15054
46181,15029
46182,15075
46183,15039
46184,15029
46186,15033
46201,15039
46202,15039
46203,15006
46204,15039
46205,15039
46206,15006
46207,15006
46208,15039
46209,15006
46213,15039
46214,15039
46216,15039
46217,15006
46218,15039
46219,15039
46220,15039
46221,15039
46222,15039
46224,15039
46225,15006
46226,15039
46227,15006
46228,15039
46229,15039
46230,15039
46231,15039
46234,15039
46235,15039
46236,15039
46237,15006
46239,15039
46240,15039
46241,15039
46242,15039
46244,15039
46247,15006
46249,15039
46250,15039
46251,15039
46253,15039
46254,15039
46255,15039
46256,15039
46259,15006
46260,15039
46262,15039
46268,15039
46277,15039
46278,15039
46280,15039
46282,15039
46283,15039
46285,15039
46288,15039
46290,15039
46298,15039
46301,15055
46302,15082
46303,15019
46304,15082
46307,15019
46308,15019
46310,15019
46311,15022
46312,15023
46319,15058
46320,15035
46321,15058
46322,15058
46323,15058
46324,15058
46325,15035
46327,15035
46340,15047
46341,15082
46342,15030
46345,15047
46346,15047
46347,15082
46348,15082
46349,15019
46350,15047
46352,15047
46355,15019
46356,15019
46360,15055
46361,15055
46365,15076
46366,15043
46368,15030
46371,15047
46372,15019
46373,15022
46374,15043
46375,15022
46376,15019
46377,15019
46379,15019
46380,15082
46381,15019
46382,15047
46383,15082
46384,15082
46385,15082
46390,15047
46391,15047
46392,15082
46393,15082
46394,15035
46401,15030
46402,15030
46403,15030
46404,15030
46405,15030
46406,15030
46407,15030
46408,15030
46409,15030
46410,15030
46411,15030
46501,15071
46502,15085
46504,15066
46506,15011
46507,15024
46508,15085
46510,15085
46511,15066
46513,15066
46514,15024
46515,15024
46516,15024
46517,15024
46524,15085
46526,15031
46527,15031
46528,15031
46530,15076
46531,15047
46532,15047
46534,15043
46536,15076
46537,15011
46538,15085
46539,15085
46540,15031
46542,15031
46543,15031
46544,15091
46545,15076
46546,15091
46550,15024
46552,15076
46553,15031
46554,15076
46555,15085
46556,15076
46561,15076
46562,15014
46563,15066
46565,15031
46567,15031
46570,15066
46571,15046
46572,15076
46573,15024
46574,15076
46580,15085
46581,15085
46582,15085
46590,15085
46595,15011
46601,15076
46613,15076
46614,15076
46615,15076
46616,15076
46617,15076
46619,15076
46624,15076
46626,15076
46628,15076
46634,15076
46635,15076
46637,15076
46660,15076
46680,15076
46699,15076
46701,15027
46702,15038
46703,15002
46704,15027
46705,15003
46706,15003
46710,15042
46711,15021
46713,15038
46714,15008
46721,15003
46723,15027
46725,15014
46730,15003
46731,15008
46732,15031
46733,15021
46737,15002
46738,15003
46740,15021
46741,15027
46742,15002
46743,15027
46745,15027
46746,15046
46747,15003
46748,15027
46750,15038
46755,15042
46759,15008
46760,15031
46761,15046
46763,15027
46764,15014
46765,15027
46766,15008
46767,15031
46769,15021
46770,15008
46771,15046
46772,15021
46773,15027
46774,15027
46776,15002
46777,15008
46778,15036
46779,15002
46780,15021
46781,15008
46782,15021
46783,15027
46784,15042
46785,15003
46786,15046
46787,15014
46788,15027
46789,15046
46791,15008
46792,15053
46793,15003
46794,15042
46795,15046
46796,15027
46797,15027
46798,15027
46799,15027
46801,15027
46802,15027
46803,15027
46804,15027
46805,15027
46806,15027
46807,15027
46808,15027
46809,15027
46814,15027
46815,15027
46816,15027
46818,15027
46819,15027
46825,15027
46835,15027
46845,15027
46850,15027
46851,15027
46852,15027
46853,15027
46854,15027
46855,15027
46856,15027
46857,15027
46858,15027
46859,15027
46860,15027
46861,15027
46862,15027
46863,15027
46864,15027
46865,15027
46866,15027
46867,15027
46868,15027
46869,15027
46885,15027
46895,15027
46896,15027
46897,15027
46898,15027
46899,15027
46901,15044
46902,15044
46903,15044
46904,15044
46910,15071
46911,15044
46912,15071
46913,15044
46914,15044
46915,15044
46916,15051
46917,15045
46919,15053
46920,15044
46921,15065
46922,15071
46923,15045
46926,15065
46928,15053
46929,15045
46930,15053
46931,15071
46932,15044
46933,15053
46935,15088
46936,15044
46937,15044
46938,15053
46939,15088
46940,15053
46941,15084
46942,15051
46943,15084
46945,15071
46946,15084
46947,15051
46950,15051
46951,15071
46952,15053
46953,15053
46957,15053
46958,15065
46959,15044
46960,15088
46961,15051
46962,15084
46965,15044
46967,15044
46968,15043
46970,15065
46971,15065
46974,15084
46975,15071
46977,15051
46978,15051
46979,15044
46980,15084
46982,15085
46984,15084
46985,15088
46986,15053
46987,15053
46988,15051
46989,15053
46990,15084
46991,15053
46992,15084
46994,15044
46995,15044
46996,15088
46998,15044
47001,15048
47003,15070
47006,15004
47010,36086
47011,15052
47012,36086
47016,36023
47017,15052
47018,15048
47019,15052
47020,15052
47021,15052
47022,36023
47023,15052
47024,15016
47025,15048
47030,15004
47031,15048
47032,15048
47033,15004
47034,15004
47035,36023
47036,15004
47037,15004
47038,15048
47039,15048
47040,15048
47041,15004
47042,15052
47043,15052
47060,36023
47102,15093
47104,15012
47106,15059
47107,15017
47108,15073
47110,15017
47111,15012
47112,15017
47114,15017
47115,15017
47116,15037
47117,15059
47118,15037
47119,15059
47120,15073
47122,15059
47123,15017
47124,15059
47125,15073
47126,15041
47129,15041
47130,15041
47131,15041
47132,15041
47133,15041
47134,15041
47135,15017
47136,15059
47137,15017
47138,15052
47140,15017
47141,15041
47142,15017
47143,15041
47144,15041
47145,15017
47146,15059
47147,15012
47150,15059
47151,15059
47160,15017
47161,15017
47162,15012
47163,15041
47164,15017
47165,15073
47166,15017
47167,15073
47170,15093
47172,15041
47174,15017
47175,15037
47177,15041
47190,15041
47199,15041
47201,15015
47202,15015
47203,15015
47220,15074
47223,15062
47224,15052
47225,15034
47226,15015
47227,15062
47228,15074
47229,15074
47230,15052
47231,15052
47232,15015
47234,15075
47235,15074
47236,15015
47240,15034
47243,15052
47244,15034
47245,15062
47246,15015
47247,15015
47249,15074
47250,15052
47260,15074
47263,15034
47264,15074
47265,15062
47270,15074
47272,15075
47273,15015
47274,15074
47280,15015
47281,15074
47282,15062
47283,15015
47302,15057
47303,15057
47304,15057
47305,15057
47306,15057
47307,15057
47308,15057
47320,15057
47322,15016
47324,15070
47325,15070
47326,15067
47327,15070
47330,15070
47331,15016
47334,15057
47335,15070
47336,15057
47337,15060
47338,15057
47339,15070
47340,15057
47341,15070
47342,15057
47344,15033
47345,15070
47346,15070
47348,15036
47351,15033
47352,15060
47353,15070
47354,15057
47355,15070
47356,15001
