msa,zip,weight
10580,12307,1.0
10580,12308,1.0
10580,12309,1.0000000000000002
10580,12469,0.9542097488921713
10580,12803,1.0
10580,12822,1.0
10580,12828,0.3905588484335309
10580,12831,1.0
10580,12833,1.0
10580,12835,0.9815597387629658
10580,12850,1.0
10580,12859,1.0
10580,12863,1.0
10580,12866,1.0
10580,12871,1.0
10580,12884,1.0
10580,13459,0.9585958595859586
10740,87001,1.0
10740,87002,1.0
10740,87004,1.0
10740,87006,0.4039829302987198
10740,87008,1.0
10740,87013,0.6773076923076923
10740,87014,0.003058103975535168
10740,87015,0.32338801983975585
10740,87016,1.0
10740,87018,1.0
10740,87022,1.0
10740,87023,1.0
10740,87024,1.0
10740,87025,1.0
10740,87026,0.5345803593403888
10740,87027,1.0
10740,87031,1.0
10740,87032,1.0
10740,87035,0.9859658778205834
10740,87036,0.9882226980728052
10740,87041,1.0
10740,87042,1.0
10740,87043,1.0
10740,87044,1.0
10740,87046,0.7419354838709677
10740,87047,0.9560686554965263
10740,87048,1.0
10740,87052,1.0
10740,87053,1.0
10740,87059,1.0
10740,87061,1.0
10740,87063,1.0
10740,87068,1.0
10740,87070,1.0
10740,87072,1.0
10740,87083,1.0
10740,87102,1.0
10740,87104,1.0
10740,87105,1.0
10740,87106,1.0
10740,87107,1.0
10740,87108,1.0
10740,87109,1.0
10740,87110,1.0
10740,87111,1.0
10740,87112,1.0
10740,87113,1.0
10740,87114,1.0
10740,87116,1.0
10740,87117,1.0
10740,87120,1.0
10740,87121,1.0
10740,87122,1.0
10740,87123,1.0
10740,87124,1.0
10740,87144,1.0
10740,88301,0.02813852813852814
10740,88318,0.15223097112860892
10740,88321,0.8556149732620321
10780,70656,0.14193388018891376
10780,71301,1.0
10780,71302,1.0
10780,71303,1.0
10780,71325,0.7993943981831946
10780,71328,0.938090099811168
10780,71346,1.0
10780,71351,0.009824378368979307
10780,71360,0.9929017844517971
10780,71367,0.017996870109546162
10780,71404,0.33877038895859474
10780,71405,1.0
10780,71407,1.0
10780,71409,1.0
10780,71417,1.0
10780,71423,1.0
10780,71424,1.0
10780,71427,0.7481840193704601
10780,71430,1.0
10780,71432,1.0
10780,71433,1.0
10780,71438,0.6740467404674046
10780,71447,0.6017699115044248
10780,71454,0.8812821527502968
10780,71455,0.5903083700440529
10780,71463,0.040829552819183414
10780,71466,1.0
10780,71467,0.9999999999999999
10780,71472,1.0
10780,71485,1.0
10900,07820,1.0
10900,07821,0.0908299793321005
10900,07823,1.0
10900,07825,1.0
10900,07832,1.0
10900,07833,1.0
10900,07838,1.0
10900,07840,0.7693055043720057
10900,07846,1.0
10900,07860,0.017954960438222763
10900,07863,1.0
10900,07865,0.6477843764275925
10900,07874,0.00887142055025267
10900,07880,1.0
10900,07882,0.979505934308584
10900,08802,0.3031718711581018
10900,08804,0.2818477084085168
10900,08808,1.0
10900,08827,0.06632101965867357
10900,08865,1.0
10900,08886,1.0
10900,18011,0.7056880733944955
10900,18013,1.0
10900,18014,1.0
10900,18015,1.0
10900,18017,1.0
10900,18018,1.0
10900,18020,1.0
10900,18030,1.0
10900,18031,0.9976089266737512
10900,18032,1.0
10900,18034,1.0
10900,18035,1.0
10900,18036,0.8332553423802839
10900,18037,1.0
10900,18038,1.0
10900,18040,1.0
10900,18041,0.0982669616519174
10900,18042,1.0
10900,18045,1.0
10900,18046,1.0
10900,18049,1.0
10900,18051,1.0
10900,18052,1.0
10900,18053,1.0
10900,18055,0.9894736842105264
10900,18058,0.12584530853761622
10900,18059,1.0
10900,18062,0.920413946039177
10900,18063,1.0
10900,18064,1.0
10900,18066,1.0
10900,18067,1.0
10900,18068,1.0
10900,18069,1.0
10900,18071,0.9919644545282662
10900,18072,1.0
10900,18077,0.08059071729957806
10900,18078,1.0
10900,18079,1.0
10900,18080,1.0
10900,18083,1.0
10900,18085,1.0
10900,18086,1.0
10900,18087,1.0
10900,18088,1.0
10900,18091,1.0
10900,18092,0.9720757058641016
10900,18101,1.0
10900,18102,1.0
10900,18103,1.0
10900,18104,1.0
10900,18105,1.0
10900,18106,1.0
10900,18109,1.0
10900,18201,0.0026166593981683385
10900,18210,0.7745216759505934
10900,18211,0.02607361963190184
10900,18212,1.0
10900,18216,0.9662605435801312
10900,18229,1.0
10900,18230,1.0
10900,18232,1.0
10900,18235,1.0
10900,18237,0.006430868167202572
10900,18240,0.8607041891544591
10900,18244,0.746268656716418
10900,18250,1.0
10900,18254,1.0
10900,18255,0.9785566059488126
10900,18343,1.0
10900,18351,1.0
10900,18610,0.0017971246006389773
10900,18624,1.0
10900,18661,0.1411867364746946
10900,18951,0.001096649447346397
10900,19529,0.4618332801022038
10900,19530,0.03961781888997079
10900,19539,0.016750054383293453
11020,15946,0.062173974340899475
11020,16601,1.0
11020,16602,1.0
11020,16613,0.007166123778501629
11020,16617,1.0
11020,16625,0.7699069286452948
11020,16631,1.0
11020,16635,1.0
11020,16636,0.052560646900269535
11020,16637,1.0
11020,16641,0.054272517321016164
11020,16648,1.0
11020,16655,0.05434103685196752
11020,16662,0.9362582781456954
11020,16665,1.0
11020,16673,0.8689980068853053
11020,16682,1.0
11020,16686,0.9110320284697508
11020,16693,1.0
11100,79001,0.8955823293172691
11100,79010,1.0
11100,79012,1.0
11100,79015,1.0
11100,79016,1.0
11100,79018,0.04562043795620438
11100,79019,1.0
11100,79036,0.11505460218408739
11100,79039,0.8844672657252889
11100,79042,0.3327630453378956
11100,79058,1.0
11100,79068,1.0
11100,79080,0.7933884297520661
11100,79091,1.0
11100,79092,0.9421338155515372
11100,79094,1.0
11100,79097,1.0
11100,79098,0.6943907156673115
11100,79101,1.0
11100,79102,1.0
11100,79103,1.0
11100,79104,1.0
11100,79106,1.0
11100,79107,1.0
11100,79108,1.0000000000000002
11100,79109,1.0
11100,79110,1.0
11100,79111,1.0
11100,79118,1.0000000000000002
11100,79119,1.0
11100,79121,1.0
11100,79124,1.0
11100,79226,0.029178560101490645
11100,88430,0.05555555555555555
11180,50010,1.0
11180,50011,1.0
11180,50012,1.0
11180,50014,1.0000000000000002
11180,50036,1.0
11180,50046,0.8372703412073491
11180,50055,0.8488499452354874
11180,50056,1.0
11180,50105,1.0
11180,50107,0.022747952684258416
11180,50124,0.9837333333333332
11180,50134,1.0
11180,50154,0.9871244635193132
11180,50156,0.8805530371713509
11180,50161,0.7435271128480704
11180,50201,1.0
11180,50206,0.034220532319391636
11180,50212,1.0
11180,50217,0.1901743264659271
11180,50220,0.050110864745011086
11180,50223,1.0
11180,50226,0.00825571549534293
11180,50235,0.045548654244306416
11180,50236,1.0
11180,50243,0.5040983606557377
11180,50244,0.9183673469387756
11180,50247,0.015109343936381709
11180,50248,0.9255656108597285
11180,50249,0.05555555555555555
11180,50276,0.38696861342868494
11180,50278,1.0
11180,50530,0.013278008298755186
11260,99501,1.0
11260,99502,1.0
11260,99503,0.9993133282977408
11260,99504,1.0
11260,99505,1.0
11260,99506,1.0
11260,99507,1.0
11260,99508,1.0
11260,99515,1.0
11260,99516,1.0
11260,99517,1.0
11260,99518,1.0
11260,99540,1.0
11260,99567,1.0
11260,99577,1.0
11260,99587,1.0
11260,99588,0.08775510204081632
11260,99645,1.0
11260,99652,1.0
11260,99654,1.0
11260,99667,1.0
11260,99674,1.0
11260,99676,1.0
11260,99683,1.0
11260,99688,1.0
11260,99694,1.0
11260,99729,0.05194805194805195
11460,48103,1.0
11460,48104,1.0
11460,48105,1.0
11460,48108,1.0
11460,48109,1.0
11460,48111,0.004821213338690237
11460,48118,1.0
11460,48130,1.0
11460,48137,0.2875312760633861
11460,48158,0.9928854836502942
11460,48160,0.6561479869423286
11460,48167,0.0621807374384694
11460,48168,0.06423029245672834
11460,48169,0.04910392543122087
11460,48170,0.04846983459700223
11460,48176,0.9986478295332679
11460,48178,0.07315825375170533
11460,48189,0.5418133802816901
11460,48190,1.0
11460,48191,0.9555994079921064
11460,48197,1.0
11460,48198,1.0
11460,49236,0.13311285655229432
11460,49240,0.09180742272779502
11460,49285,0.015559440559440559
11460,49287,0.0533587422582182
11500,35096,0.04632117722328855
11500,35905,0.11341653666146645
11500,36201,1.0
11500,36203,0.7321134102877813
11500,36205,1.0
11500,36206,1.0
11500,36207,1.0
11500,36250,1.0
11500,36260,0.7301624676242053
11500,36265,1.0
11500,36271,1.0
11500,36272,0.6605422361640152
11500,36277,1.0
11500,36279,1.0
11540,53014,0.9683496608892238
11540,53020,0.01857142857142857
11540,53042,0.07608370702541106
11540,53049,0.032639738882088945
11540,53061,0.9110854503464204
11540,53088,1.0
11540,54106,1.0
11540,54107,0.0016098738932116983
11540,54110,0.8675533907830648
11540,54113,1.0
11540,54115,0.049711010733887034
11540,54123,1.0
11540,54129,1.0
11540,54130,0.9642345069300621
11540,54136,1.0
11540,54140,1.0
11540,54155,0.32012474775270594
11540,54160,1.0
11540,54165,0.9571561215015254
11540,54169,1.0
11540,54170,0.9359249329758712
11540,54180,0.05277874868926949
11540,54313,0.0006964370281639134
11540,54911,1.0
11540,54913,1.0
11540,54914,0.97870385561936
11540,54915,0.9074662525385258
11540,54922,0.6287978863936592
11540,54929,0.005145209238509032
11540,54931,1.0
11540,54940,0.10174129353233832
11540,54942,1.0
11540,54944,1.0
11540,54952,0.1965875082591628
11540,54956,0.0018971332209106238
11540,54961,0.21624842282349646
11640,00612,0.9989255335024624
11640,00616,1.0
11640,00627,1.0
11640,00650,0.015068675823443125
11640,00652,1.0
11640,00659,1.0
11640,00678,0.9317013551888996
11640,00688,1.0
11700,28701,1.0
11700,28704,0.9999999999999999
11700,28709,1.0
11700,28711,0.9866757513816337
11700,28715,1.0
11700,28716,1.0
11700,28721,1.0
11700,28726,1.0
11700,28729,1.0
11700,28730,1.0
11700,28731,1.0
11700,28732,1.0
11700,28735,1.0
11700,28739,0.9914080663095116
11700,28742,0.8878228782287823
11700,28743,1.0
11700,28745,1.0
11700,28748,1.0
11700,28751,0.9886831275720164
11700,28753,1.0
11700,28754,0.9822893605938272
11700,28757,1.0
11700,28759,1.0
11700,28766,0.06656101426307448
11700,28773,0.372113676731794
11700,28778,1.0
11700,28785,1.0
11700,28786,0.999951723472048
11700,28787,1.0
11700,28790,1.0
11700,28791,1.0
11700,28792,0.9997552693566644
11700,28801,1.0
11700,28803,1.0
11700,28804,1.0
11700,28805,1.0
11700,28806,1.0
12020,30530,0.21697274881516587
12020,30565,0.11601513240857506
12020,30601,0.996976241900648
12020,30602,1.0
12020,30605,0.9999999999999999
12020,30606,1.0
12020,30607,0.7393299678751721
12020,30609,1.0
12020,30619,1.0
12020,30621,0.8412605206498336
12020,30622,0.9482791956689869
12020,30624,0.062045193412485634
12020,30627,1.0
12020,30628,1.0
12020,30629,1.0
12020,30630,1.0
12020,30633,0.9789945716308708
12020,30646,1.0
12020,30648,1.0
12020,30660,0.2141057934508816
12020,30662,0.08890711022607474
12020,30666,0.1556761750779536
12020,30667,1.0
12020,30669,0.04678539088439481
12020,30677,0.9905654849106358
12020,30680,0.005629410365515237
12020,30683,1.0
12060,30002,1.0
12060,30004,1.0
12060,30005,1.0
12060,30008,1.0
12060,30009,1.0
12060,30011,1.0
12060,30012,1.0
12060,30013,1.0
12060,30014,1.0
12060,30016,1.0
12060,30017,1.0
12060,30019,1.0
12060,30021,1.0
12060,30022,1.0
12060,30024,1.0
12060,30025,1.0
12060,30028,1.0
12060,30030,1.0
12060,30032,1.0
12060,30033,1.0
12060,30034,1.0
12060,30035,1.0
12060,30038,1.0
12060,30039,1.0000000000000002
12060,30040,0.9999999999999999
12060,30041,1.0
12060,30043,1.0
12060,30044,1.0
12060,30045,1.0
12060,30046,1.0
12060,30047,1.0
12060,30052,1.0
12060,30054,1.0
12060,30055,1.0
12060,30056,1.0
12060,30058,1.0
12060,30060,1.0
12060,30062,1.0
12060,30064,1.0
12060,30066,1.0
12060,30067,1.0
12060,30068,1.0
12060,30070,1.0
12060,30071,1.0
12060,30072,1.0
12060,30075,1.0
12060,30076,1.0
12060,30078,1.0
12060,30079,1.0
12060,30080,1.0
12060,30082,1.0
12060,30083,1.0
12060,30084,1.0
12060,30087,1.0
12060,30088,1.0
12060,30092,0.9999999999999999
12060,30093,1.0
12060,30094,0.9999999999999999
12060,30096,1.0
12060,30097,1.0
12060,30101,1.0
12060,30102,1.0
12060,30103,0.7489344428658413
12060,30104,0.043542905692438405
12060,30106,0.9999999999999999
12060,30107,1.0
12060,30108,1.0
12060,30110,1.0
12060,30113,0.9297201672563524
12060,30114,1.0
12060,30115,1.0
12060,30116,1.0
12060,30117,1.0
12060,30118,1.0
12060,30120,1.0
12060,30121,1.0
12060,30122,1.0
12060,30126,1.0
12060,30127,1.0
12060,30132,1.0
12060,30134,1.0
12060,30135,1.0
12060,30137,1.0
12060,30139,0.31365409622886864
12060,30141,1.0
12060,30143,1.0
12060,30144,1.0
12060,30145,0.7686798758653617
12060,30148,1.0
12060,30152,1.0
12060,30153,0.2830373146488513
12060,30157,0.9999999999999999
12060,30161,0.0036796166352900906
12060,30164,1.0
12060,30168,1.0
12060,30170,0.9999999999999999
12060,30171,0.9100544256659984
12060,30175,0.7560092196246295
12060,30176,1.0
12060,30177,1.0
12060,30178,0.9501153402537484
12060,30179,1.0
12060,30180,1.0
12060,30182,1.0
12060,30183,0.9999999999999999
12060,30184,1.0
12060,30185,0.9999999999999999
12060,30187,1.0
12060,30188,1.0
12060,30189,1.0
12060,30204,0.9639813236492996
12060,30205,1.0
12060,30206,1.0
12060,30213,1.0
12060,30214,1.0
12060,30215,1.0
12060,30216,1.0
12060,30217,0.9899289727552212
12060,30218,1.0
12060,30220,1.0
12060,30222,1.0
12060,30223,1.0
12060,30224,1.0
12060,30228,1.0
12060,30230,0.2102603537295397
12060,30233,0.9089068825910931
12060,30234,1.0
12060,30236,0.9999999999999998
12060,30238,0.9999999999999999
12060,30248,1.0
12060,30250,1.0
12060,30251,1.0
12060,30252,0.9999999999999999
12060,30253,1.0
12060,30256,0.7830856334041048
12060,30257,1.0
12060,30258,0.7471395881006865
12060,30259,1.0
12060,30260,1.0
12060,30263,0.9999999999999999
12060,30265,1.0
12060,30268,1.0
12060,30269,1.0
12060,30273,1.0
12060,30274,1.0
12060,30275,1.0
12060,30276,1.0
12060,30277,1.0
12060,30281,1.0
12060,30284,1.0
12060,30285,0.32814710042432815
12060,30288,0.9999999999999999
12060,30289,1.0
12060,30290,1.0
12060,30291,1.0
12060,30292,1.0
12060,30293,1.0
12060,30294,1.0
12060,30295,1.0000000000000002
12060,30296,1.0
12060,30297,1.0
12060,30303,1.0
12060,30305,1.0
12060,30306,1.0
12060,30307,1.0
12060,30308,1.0
12060,30309,1.0
12060,30310,1.0
12060,30311,1.0
12060,30312,1.0
12060,30313,1.0
12060,30314,1.0
12060,30315,0.9999999999999999
12060,30316,1.0
12060,30317,0.9999999999999999
12060,30318,1.0
12060,30319,1.0
12060,30322,1.0
12060,30324,1.0
12060,30326,1.0
12060,30327,1.0
12060,30328,1.0
12060,30329,1.0
12060,30331,1.0
12060,30332,1.0
12060,30334,1.0
12060,30336,1.0
12060,30337,1.0
12060,30338,1.0
12060,30339,1.0
12060,30340,1.0
12060,30341,1.0
12060,30342,1.0
12060,30344,1.0
12060,30345,1.0
12060,30346,1.0
12060,30349,1.0
12060,30350,1.0
12060,30354,1.0
12060,30360,1.0
12060,30363,1.0
12060,30506,0.26133390932872536
12060,30517,0.33469865418373324
12060,30518,0.9162150804007876
12060,30519,0.925173314578519
12060,30533,0.0005534471853257431
12060,30534,0.8759228030728874
12060,30536,0.0016740404161186178
12060,30548,0.4161940768746062
12060,30620,0.9999999999999999
12060,30621,0.15873947935016638
12060,30622,0.0034802784222737818
12060,30623,1.0
12060,30625,0.8031173092698933
12060,30641,1.0
12060,30650,0.962931329005808
12060,30655,1.0
12060,30656,1.0
12060,30663,1.0
12060,30666,0.8260769141933249
12060,30680,0.9920448238496709
12060,30734,0.15233698788228506
12060,31016,0.08503625576796309
12060,31029,0.0003069933075458955
12060,31038,0.6307490144546649
12060,31064,1.0
12060,31085,1.0
12060,31097,0.046850998463901686
12060,31816,0.9346576916762436
12060,31822,0.11825382206667895
12060,31830,0.9616613418530352
12100,08037,0.8073473753496792
12100,08094,0.0786680020030045
12100,08201,1.0
12100,08203,1.0
12100,08205,1.0
12100,08215,0.9500074393691414
12100,08217,1.0
12100,08221,1.0
12100,08225,1.0
12100,08232,1.0
12100,08234,1.0
12100,08240,1.0
12100,08241,1.0
12100,08244,1.0
12100,08270,0.07583608101742817
12100,08310,1.0
12100,08317,1.0
12100,08319,1.0
12100,08326,1.0
12100,08330,1.0
12100,08340,0.676200204290092
12100,08341,1.0
12100,08344,0.028561655549854625
12100,08346,1.0
12100,08350,1.0
12100,08360,0.042140468227424746
12100,08401,1.0
12100,08402,1.0
12100,08403,1.0
12100,08406,1.0
12220,36801,0.9876204195552354
12220,36804,0.9533835478322756
12220,36830,0.9778018734375472
12220,36832,0.9999546916768609
12220,36849,1.0
12220,36850,0.01825095057034221
12220,36852,0.8172851103804603
12220,36854,0.17508232711306254
12220,36865,1.0
12220,36866,0.05259165613147914
12220,36867,0.1924358397118415
12220,36870,0.8178139807272534
12220,36874,0.9235539805087964
12220,36877,1.0
12220,36879,0.7719962157048249
12260,29006,0.18933612127548352
12260,29105,0.7939233817701453
12260,29129,0.6308470290771175
12260,29137,0.8999606144151241
12260,29138,0.001286409997243407
12260,29146,0.2563667232597623
12260,29164,1.0
12260,29801,1.0
12260,29803,1.0
12260,29805,1.0
12260,29809,1.0
12260,29816,1.0
12260,29821,0.4667114996637525
12260,29824,0.9943760984182776
12260,29828,1.0
12260,29829,1.0
12260,29831,1.0
12260,29832,0.8322399250234301
12260,29834,1.0
12260,29835,0.05650319829424307
12260,29838,0.5449101796407185
12260,29841,1.0
12260,29842,1.0
12260,29845,0.01358695652173913
12260,29847,1.0
12260,29850,1.0
12260,29851,1.0
12260,29853,0.17522796352583586
12260,29856,1.0
12260,29860,1.0
12260,30426,0.9190909090909092
12260,30434,0.054120111731843584
12260,30441,0.35598316295850874
12260,30442,0.035333852948817884
12260,30456,1.0
12260,30668,0.2032224532224532
12260,30802,1.0
12260,30805,1.0
12260,30808,1.0
12260,30809,1.0
12260,30812,1.0
12260,30813,0.9999999999999999
12260,30814,1.0000000000000002
12260,30815,1.0000000000000002
12260,30816,0.8587008060692272
12260,30817,0.9907503908285564
12260,30824,0.9948840183710248
12260,30830,1.0
12260,30901,1.0
12260,30903,1.0
12260,30904,1.0
12260,30905,1.0
12260,30906,1.0
12260,30907,1.0
12260,30909,1.0
12260,30912,1.0
12420,76511,0.6511908350919505
12420,76527,0.8831936914736324
12420,76530,1.0
12420,76537,1.0
12420,76573,1.0
12420,76574,1.0
12420,76577,0.01608667104399212
12420,76578,1.0
12420,78602,1.0
12420,78610,1.0000000000000002
12420,78612,0.9999999999999999
12420,78613,1.0
12420,78615,1.0
12420,78616,1.0
12420,78617,1.0
12420,78619,1.0
12420,78620,0.995893366743231
12420,78621,0.9734983147883097
12420,78622,1.0
12420,78623,0.04182041820418205
12420,78626,1.0
12420,78628,1.0
12420,78632,0.3769230769230769
12420,78633,1.0
12420,78634,1.0
12420,78640,0.9999999999999999
12420,78641,1.0
12420,78642,0.9768670117249392
12420,78644,1.0
12420,78645,1.0
12420,78648,0.935832357152154
12420,78650,0.900562851782364
12420,78652,1.0
12420,78653,1.0
12420,78654,0.032700962798382034
12420,78655,0.751004016064257
12420,78656,1.0
12420,78659,0.8918360316913537
12420,78660,1.0
12420,78661,1.0
12420,78662,1.0
12420,78663,0.08445040214477212
12420,78664,1.0
12420,78665,1.0
12420,78666,0.9040510057021116
12420,78669,0.6860611613789944
12420,78676,0.9976194254880176
12420,78681,1.0
12420,78701,1.0
12420,78702,1.0
12420,78703,1.0
12420,78704,1.0
12420,78705,1.0
12420,78712,1.0
12420,78717,1.0
12420,78719,1.0
12420,78721,1.0
12420,78722,1.0
12420,78723,1.0
12420,78724,1.0
12420,78725,1.0
12420,78726,1.0
12420,78727,1.0000000000000002
12420,78728,1.0
12420,78729,1.0
12420,78730,1.0
12420,78731,1.0
12420,78732,1.0
12420,78733,1.0
12420,78734,1.0
12420,78735,1.0
12420,78736,1.0
12420,78737,1.0
12420,78738,1.0
12420,78739,1.0
12420,78741,1.0
12420,78742,1.0
12420,78744,1.0
12420,78745,1.0
12420,78746,1.0
12420,78747,1.0
12420,78748,1.0
12420,78749,1.0
12420,78750,1.0
12420,78751,1.0
12420,78752,1.0
12420,78753,1.0
12420,78754,1.0
12420,78756,1.0
12420,78757,1.0
12420,78758,1.0
12420,78759,0.9999999999999999
12420,78941,0.029034436191762318
12420,78942,0.003671153632217153
12420,78945,0.00238231370306842
12420,78953,1.0
12420,78957,0.9729789345979928
12420,78959,0.024496461622210124
12540,93203,1.0
12540,93205,1.0
12540,93206,1.0
12540,93215,0.987656982698216
12540,93220,1.0
12540,93222,1.0
12540,93224,1.0
12540,93225,0.9340161512704352
12540,93226,1.0
12540,93238,0.9966442953020134
12540,93240,1.0
12540,93241,1.0
12540,93243,0.9217186580341378
12540,93249,1.0
12540,93250,1.0
12540,93251,1.0
12540,93252,0.8917624521072797
12540,93255,1.0
12540,93263,1.0
12540,93268,1.0
12540,93276,1.0
12540,93280,1.0
12540,93283,1.0
12540,93285,1.0
12540,93287,1.0
12540,93301,1.0
12540,93304,1.0
12540,93305,1.0
12540,93306,1.0
12540,93307,1.0
12540,93308,1.0
12540,93309,1.0
12540,93311,1.0
12540,93312,1.0
12540,93313,1.0
12540,93314,1.0
12540,93461,0.006777572396796057
