geo_id,val,se,sample_size,effective_sample_size
24300,0,9.7066347,7,4.1511158
24340,0,1.9503571,30.7967,24.6363305
24420,0,9.1665579,4.8264,4.4546102
24540,0,7.1840287,8.3483,5.9598831
24580,0,8.3938735,5,4.9567255
24660,0,2.3844493,23.9539,19.9692027
24860,0,4.4548005,11.7955,10.2238471
25060,0,4.1504645,12.2332,11.0468443
25180,0,9.8797588,5,4.0608523
25420,0,1.6324531,35.5403,29.6287513
25540,0,3.1570722,18.0431,14.8374587
25620,0,8.6410138,5.987,4.7863581
25860,0,4.1695483,12.4342,10.9917067
25940,0,7.1726127,7,5.9709605
26140,0,4.6047129,11,9.8584402
26380,0,16.6666667,2,2
26420,0,1.0984348,53.9106,44.5193158
26580,0,3.7962342,15.8416,12.1709473
26620,0,3.7348376,15,12.3874629
26820,0,6.1410096,7.9272,7.1419837
26900,0,2.8574112,21.0001,16.4983563
26980,0,11.6402694,3.0013,3.2954332
27100,0,7.4337316,6.9638,5.7260971
27140,0,12.5162424,3,2.9948092
27180,0,10.6874921,3.6698,3.678366
27260,0,1.8202936,34,26.4680964
27340,0,5.6457539,8.9552,7.8562132
27500,0,10.3470787,4.1495,3.8322818
27620,0,12.0311867,2.0032,3.155866
27740,0,5.7655783,8.7189,7.672157
27780,0,12.5087695,3,2.9971957
27900,0,5.1220898,9.9958,8.7616407
28020,0,5.3888444,9.1297,8.2784271
28100,0,9.9003353,4.0012,4.050334
28140,0,2.3884035,25.88,19.9344858
28420,0,15.1207565,2.117,2.3067129
28660,0,7.4951729,6.996,5.6709602
28700,0,9.7098112,4.6686,4.1494307
28940,0,3.1192594,16.7833,15.0294462
29100,0,10.1919064,4.4628,3.9058535
29180,0,6.2132121,7.1347,7.0473673
29200,0,14.6316336,2.1073,2.4172534
29340,0,10.3311393,4,3.8397373
29460,0,3.9849105,16.7853,11.5473332
29540,0,3.7717635,13.9731,12.2563984
29620,0,3.0099574,20.0416,15.611531
29820,0,2.166733,25,22.0762166
30020,0,13.5571873,3,2.6880807
30140,0,4.7565866,8.9902,9.5117397
30340,0,15.6785987,3,2.1890605
30460,0,4.7548503,13.037,9.5155781
30700,0,10.0250508,4,3.9875059
30780,0,5.6955493,8.4322,7.7787846
30980,0,13.2594067,3,2.7709078
31080,0,0.6936052,90.1926,71.0871208
31140,0,3.5470172,15.0719,13.0963513
31180,0,2.6456273,21.7753,17.8991095
31340,0,5.0875488,7.7653,8.8279155
31420,0,7.1563747,5.1538,5.9867778
31540,0,2.4604336,24.1921,19.3216213
31700,0,4.9145742,10,9.1738214
31740,0,4.9305278,9.8853,9.1409021
32580,0,3.48406,15,13.3510732
32780,0,4.8231748,10.1736,9.3666158
32820,0,5.7715879,9,7.6631271
32900,0,9.249785,4.8625,4.4055311
33100,0,1.9219633,29.93,25.0150647
33220,0,7.4284083,5.0781,5.730917
33260,0,6.1227353,7.119,7.1662847
33340,0,3.5012422,15,13.2806458
33460,0,1.3816113,49.995,35.1896287
33660,0,3.6766453,15,12.5993538
33700,0,10.24472,4,3.8805629
33780,0,3.5914145,14.567,12.922091
33860,0,8.8146522,4.1073,4.6723735
34100,0,6.0063742,6.04,7.3244897
34740,0,8.4827055,4.8037,4.8943459
34820,0,4.2773295,16,10.6895366
34900,0,9.0757094,6,4.5092112
34940,0,3.5634678,15.975,13.0312759
34980,0,5.7783392,9,7.6530054
35100,0,8.4638862,6.0272,4.9074518
35300,0,2.3801113,23.9974,20.0074205
35380,0,2.4232772,24.0275,19.6332152
35620,0,0.2790034,224.2594,178.2092915
35660,0,6.1370464,8.3674,7.1472417
35840,0,2.076196,30.0009,23.0825045
35980,0,5.2092778,10.979,8.5982594
36100,0,4.3278108,11.5316,10.5531852
36220,0,13.2699686,2.8987,2.7679064
36260,0,3.3029737,16,14.1378742
36420,0,5.1879492,10,8.6377197
36500,0,5.4459647,8.9689,8.1811098
36540,0,1.9898453,30.9084,24.127582
36740,0,2.3042841,26.2983,20.6987128
36780,0,6.1626191,7.3605,7.1134334
36980,0,8.7990973,4.9942,4.6824011
37100,0,1.5997769,35.8236,30.2543581
37340,0,13.0341922,3,2.8360643
37620,0,9.5886681,5,4.2144885
37860,0,5.5648814,9,7.9849174
37900,0,4.5660929,14.0018,9.950281
37980,0,0.9471813,72.7233,51.7882044
38060,0,0.9271816,66.3138,52.9268703
38300,0,1.2296325,50.0062,39.6625572
38540,0,14.3766106,2.972,2.4778712
38860,0,5.3681728,9.002,8.3141562
38900,0,3.1110933,19,15.0715207
38940,0,11.0042478,4.0895,3.5436999
39100,0,4.5709766,11.429,9.9385814
39300,0,1.8495722,33,26.0332787
39340,0,8.3593597,5.0437,4.9813193
39380,0,15.760534,3,2.1724813
39460,0,6.5504309,5.0092,6.6330856
39580,0,2.9443069,17.48,15.9819256
39660,0,16.6666667,2,2
39740,0,7.5414329,6.1616,5.6300397
39820,0,13.529068,2.4769,2.6957461
39900,0,3.6769147,15,12.5983573
40060,0,2.345827,26.604,20.3144447
40140,0,1.4304242,41.0069,33.9546667
40220,0,4.3125604,10.8556,10.5940405
40340,0,5.3905006,9.9841,8.2755763
40380,0,1.0611941,58.5862,46.1167319
40420,0,3.117709,17.997,15.0374172
40580,0,15.8301719,2.0008,2.1585254
40900,0,3.2015114,18,14.6176238
40980,0,10,3.8806,4
41060,0,13.0851978,4,2.8211115
41180,0,1.8054127,32.9757,26.6944994
41420,0,9.0285773,5,4.5379711
41500,0,7.1507426,6,5.9922808
41540,0,3.8747272,16,11.9041342
41620,0,3.5194261,18.9563,13.2068616
41700,0,2.3832092,24.096,19.9801138
41740,0,2.038845,28,23.5236884
41860,0,0.8670187,72.0073,56.6688847
41940,0,2.356006,25.0158,20.2223565
42020,0,3.9761498,14.0011,11.574979
42100,0,9.1384132,5,4.4714094
42140,0,8.2245871,6,5.0793325
42200,0,4.1695499,11.9827,10.9917022
42220,0,3.959236,15.9796,11.6286991
42340,0,4.6281432,10.7741,9.8034686
42540,0,3.5171601,15.878,13.2160147
42660,0,1.1714662,54,41.6815557
43340,0,10.6353219,3.9652,3.7013152
43420,0,11.2498167,4,3.4445169
43580,0,7.6499182,5.0995,5.5360176
43620,0,4.2882086,12,10.6598807
43780,0,7.74293,5.5466,5.4575038
43900,0,4.9806632,10,9.0388238
44060,0,7.1468022,7,5.996136
44100,0,10.7532469,4,3.6497584
44140,0,1.7738104,35,27.1879062
44180,6.5101281,2.7827689,16.9418,14.628273
44300,0,3.5675872,17,13.0150743
44700,0,3.9469728,14.9973,11.6679364
45060,0,2.6544281,21.0536,17.8364494
45220,0,5.5614868,9.8618,7.9904016
45300,0,0.8979157,69,54.6845129
45460,0,4.1690989,14,10.9929992
45500,0,12.88836,3,2.8794695
45540,0,13.0203105,2.4684,2.8401542
45780,0,2.8871452,18.9535,16.3181453
45820,0,6.1336433,6.0919,7.151762
45940,0,6.1162671,7.7046,7.174921
46060,0,1.7532911,31.6862,27.5177977
46140,0,1.6043118,36.8343,30.1660122
46220,0,6.1909119,8,7.0763546
46520,0,6.172623,9,7.1002841
46540,0,5.0297328,9.966,8.9408859
46660,0,6.3710814,5.9844,6.8479613
46700,0,10.6050805,4,3.7147214
47260,0,1.333717,42.0003,36.4892125
47380,0,6.2742732,7.805,6.9690504
47580,0,6.1886841,7.8758,7.079262
47900,0,0.9587131,60.1356,51.1532461
47940,0,7.4156321,4.7809,5.7425136
48060,0,8.6473249,5.9952,4.782135
48140,0,7.4652455,5.1355,5.6977034
48620,0,4.1072378,12.934,11.1736318
48660,0,11.7661526,3.0146,3.2494774
48700,0,13.5900314,3.0106,2.6791674
48900,0,6.6105154,7,6.5637068
49180,0,3.6388286,15.4715,12.7406857
49340,0,1.6233839,35.9779,29.799861
49420,0,5.2032993,9.883,8.6092877
49620,0,3.1658351,16.3305,14.7936209
49660,0,2.6882657,20.4244,17.5993521
