geo_id,val,se,sample_size,effective_sample_size
226,0,2.7880856,20,16.933452
227,0,1.6836894,41,28.6966894
230,0,2.1140482,29,22.6513051
231,0,2.1155871,28,22.6341012
232,0,1.8587654,35,25.899576
233,0,7.39465,7,5.7616452
234,0,4.1428157,15,11.0690862
235,0,3.9920561,14,11.524874
236,0,1.9565191,32,24.5555899
238,0,2.8238442,20,16.706359
239,0,2.6445527,23,17.9067889
240,0,6.69432,8,6.4690185
242,0,7.8398525,6,5.377671
243,0,5.3413266,11,8.3609703
244,0,2.6898908,23,17.588115
245,0,5.9725775,9,7.3715951
246,0,5.1888444,10,8.6360569
248,0,10.5917401,4,3.7206596
249,0,7.3532778,6,5.7996887
250,0,7.2452643,8,5.9010595
251,0,2.3415031,26,20.3538049
253,0,4.2429307,13,10.7843075
254,0,13.0851978,4,2.8211115
256,0,2.5592769,27,18.5367687
258,0,10.566131,5,3.7321011
259,0,4.0827184,14,11.2467422
262,0,7.1892295,8,5.9548482
263,0,6.4483071,7,6.7539731
264,0,10.1650823,5,3.9187993
267,0,6.3874586,8,6.8278394
268,0,2.1203021,29,22.581545
270,5.2580841,3.3743758,21,16.7917739
273,0,1.6019025,36,30.2128861
274,0,2.2805875,25,20.9241749
275,0,14.3539542,3,2.4833607
276,0,15.7660117,3,2.1713791
277,0,4.8228275,11,9.3673623
278,0,2.3613389,27,20.174428
279,0,3.1616407,17,14.8145737
280,0,1.961844,31,24.4862263
281,0,5.0063894,11,8.9872374
282,0,2.0745254,28,23.101898
283,0,2.1481726,26,22.2755975
284,0,3.6015977,15,12.8827275
285,0,1.5971845,36,30.3050881
288,0,4.6813043,12,9.6807839
289,0,2.0341219,28,23.5806306
291,0,6.2435473,8,7.0082679
292,0,7.43073,8,5.728814
293,0,4.6356516,11,9.7859701
295,0,1.4901476,42,32.553723
296,0,6.3265351,8,6.9032202
297,0,5.1798523,10,8.6527848
299,0,1.7773856,33,27.1312064
300,0,9.0916276,6,4.4995654
301,0,1.879881,36,25.5974278
303,0,1.9509828,29,24.6281096
304,0,1.0713672,60,45.6693406
307,0,1.8700748,34,25.7368987
308,0,4.1781359,14,10.9670592
309,0,2.8573829,22,16.4985301
311,0,3.1672243,21,14.7866935
312,0,1.4666303,39,33.0917537
313,0,3.0612791,19,15.3330419
314,0,2.4395815,23,19.4953185
315,0,4.1275548,13,11.1137095
318,0,2.3962798,26,19.8656771
319,0,3.6961014,14,12.5277674
320,0,1.9393193,32,24.7822422
321,0,8.1846753,6,5.1089778
322,0,5.3728745,10,8.3060055
323,0,16.6666667,2,2
325,0,2.0226288,30,23.7203045
326,0,2.765903,22,17.0772786
327,0,2.2053237,28,21.6724083
328,0,2.107362,29,22.7263464
329,0,3.0588894,20,15.3458019
330,0,3.3484513,17,13.9322761
331,0,7.8971178,7,5.3314239
332,0,3.499696,17,13.2869551
334,0,1.542281,39,31.4195131
335,0,2.6396254,22,17.9420816
339,0,2.7875158,19,16.9371183
340,0,1.9633191,31,24.4670773
341,0,12.5,3,3
342,0,3.5768336,19,12.9788443
343,0,2.5497236,22,18.6099689
344,0,3.0753025,20,15.258563
345,0,9.0285773,5,4.5379711
346,0,1.4608975,44,33.2255368
347,0,8.1353104,6,5.146047
350,0,1.8060419,34,26.6848504
351,0,2.919665,21,16.1252521
352,0,1.1718128,51,41.6689323
354,0,10.0542374,4,3.9730276
355,0,3.8141924,15,12.1089351
356,0,1.3818658,49,35.1829636
357,0,1.2233083,51,39.8727701
358,0,8.0986428,6,5.1738739
360,0,7.0581969,8,6.0839622
362,0,11.446804,4,3.3680315
363,0,3.6134364,15,12.8372435
364,0,1.8026615,33,26.7367657
365,0,1.6444917,41,29.404531
366,0,1.5097297,39,32.1185109
367,0,3.9550916,14,11.6419321
368,0,4.9388985,11,9.1237147
369,0,4.6590224,11,9.7318651
370,0,12.516161,4,2.9948352
371,0,4.271387,13,10.7057995
373,0,5.4874286,11,8.1117358
374,0,8.4029255,8,4.9503086
375,0,4.7895447,12,9.4394056
376,0,4.0629041,15,11.3064682
377,0,1.5013094,39,32.3042603
379,0,7.1853754,7,5.9585787
380,0,2.5966802,22,18.2553554
382,0,4.6614115,10,9.7263648
383,0,4.5894621,14,9.8945229
385,0,1.9373794,30,24.8080574
386,0,7.0514525,8,6.0907377
388,0,13.8167691,3,2.618791
390,0,3.3701189,17,13.8362718
391,0,1.2997273,48,37.4696091
393,0,2.6181214,24,18.0976631
394,0,2.3463029,23,20.3101218
396,0,8.7200433,6,4.7339164
397,0,1.2115563,51,40.2692345
399,0,13.2594067,3,2.7709078
400,0,1.8506922,32,26.016919
402,0,4.9986379,10,9.002725
406,0,6.58268,9,6.5956905
412,0,2.5369681,23,18.7085648
413,0,7.1873856,7,5.9566325
416,0,12.5015551,3,2.9995024
418,0,7.1984794,7,5.9459114
420,0,11.7661526,4,3.2494774
421,0,4.8107893,11,9.3933048
422,0,6.5303165,7,6.6565968
423,0,2.4741889,27,19.2086429
424,0,5.035884,10,8.9287433
426,0,1.4447151,40,33.6088997
427,0,3.9196834,14,11.7561322
428,0,5.3359401,10,8.3704201
429,0,6.2847789,8,6.9557293
430,0,1.4961725,37,32.4186068
431,0,1.9038431,34,25.262668
432,0,2.295597,23,20.7808264
435,0,7.1942222,7,5.9500216
437,0,3.1801442,19,14.7225577
438,0,6.1071956,8,7.1870638
439,0,1.4995648,40,32.3430083
440,0,3.2572023,18,14.3505973
441,0,10.6231172,5,3.7067164
442,0,5.2121858,10,8.5929045
443,0,1.686243,33,28.651717
444,0,12.1012213,6,3.1318144
445,0,5.3636159,12,8.3220696
446,0,8.6703057,5,4.7668094
447,0,5.2217421,9,8.5753484
448,0,7.8101433,7,5.4019312
449,0,1.8400592,33,26.1730389
450,0,5.5812027,10,7.9586425
451,0,2.4206268,22,19.6558073
452,0,7.1097869,8,6.0325596
456,0,7.6878923,6,5.5037331
457,0,11.7869824,5,3.2419678
