geo_id,val,se,sample_size,effective_sample_size
06089,0,13.529068,2.4769,2.6957461
06093,0,10.7239634,4,3.6624553
06095,0,10.6050805,4,3.7147214
06097,0,3.6687287,16.9796,12.6286991
06099,0,10.24472,4,3.8805629
06111,0,1.5501781,36.8236,31.2543581
08001,0,4.7470865,9.2615,9.5327763
08005,0,8.2629536,3.9918,5.051105
08013,0,3.951508,11.0186,11.6533971
08014,0,7.4339381,4.9867,5.7259101
08031,0,4.8495032,10.8308,9.3103344
08035,0,6.6607729,8.418,6.5066364
08041,0,2.8053053,21,16.8233721
08051,0,10.6326993,4.9515,3.7024747
08059,0,5.4109645,7.3284,8.2404968
08069,0,7.8714421,6.6517,5.3520762
08077,0,9.7066347,7,4.1511158
08087,0,10.3892285,3.9868,3.8126769
08089,0,12.7573348,3,2.9193139
08101,0,15.760534,3,2.1724813
08123,0,6.2814993,8.9435,6.9598831
09001,0,2.8813476,17.0006,16.3529916
09003,0,3.7796941,15,12.2285836
09005,0,3.375097,16.002,13.814389
09007,0,11.8928661,2.021,3.204201
09009,0,2.1732119,25.9974,22.0074205
09011,0,5.2092778,10.979,8.5982594
09013,0,14.0364411,2.0221,2.5621565
09015,0,8.7663365,4.9779,4.7036369
10003,0,6.0259815,11.3788,7.2974035
10005,0,5.3827271,12,8.2889718
11001,0,6.6044303,7,6.5706757
12001,0,5.0386541,9.283,8.9232848
12009,0,10.3389857,4,3.8360643
12011,0,5.0471442,10,8.9065923
12015,0,6.5504309,5.0092,6.6330856
12017,0,4.6047129,11,9.8584402
12019,0,5.3199639,11,8.3985601
12021,0,3.3263976,16.9673,14.0312759
12023,0,8.7531966,5.664,4.7121989
12031,0,3.7449174,16,12.3514292
12033,0,7.7485263,6,5.45284
12035,0,16.243963,2.0736,2.0780666
12053,0,9.3129467,5,4.36887
12057,0,2.0246134,27.2585,23.6960731
12065,0,14.2871461,3,2.4996493
12069,0,15.8339745,2.1214,2.1577669
12071,0,2.6677847,21.0235,17.7421424
12073,0,8.3870301,5.0004,4.9615859
12081,0,3.847524,14.6494,11.9953705
12083,0,3.9830528,11.7088,11.5531852
12086,0,7.0557247,7,6.0864443
12087,0,11.0948921,4,3.5065783
12091,0,7.5799909,7,5.596314
12095,0,2.8708635,19.7223,16.4163627
12097,0,12.8583254,2.2147,2.8885312
12099,0,3.7068025,14.93,12.4887142
12101,0,3.378882,13.7415,13.7977939
12103,0,2.1003913,29,22.8050884
12105,0,3.9849105,16.7853,11.5473332
12107,0,8.4903723,5,4.8890233
12109,0,6.7575513,7,6.39913
12111,0,7.8184533,6,5.3951267
12113,0,13.1867393,3,2.7916879
12115,0,3.4471237,16.3515,13.5048464
12117,0,12.5218451,2.2399,2.9930218
12119,0,10.3302494,3.2912,3.8401542
12127,0,6.2962194,8.8428,6.9412734
12133,0,13.4307271,3,2.7228066
13019,0,12.509706,2.2937,2.9968965
13021,0,8.904147,4.7489,4.615361
13029,0,10.0811654,3.7741,3.9597441
13051,0,9.0290069,5,4.5377076
13057,0,9.8153876,2.0625,4.0940424
13067,0,8.5248111,5.8825,4.8652326
13069,0,12.8237835,3,2.8990053
13071,0,12.5,2.0702,3
13073,0,13.2688534,2.9864,2.7682231
13077,0,10.8151142,4.9955,3.6231597
13089,0,6.0927006,7.1421,7.2065415
13117,0,11.3266156,2.2099,3.4143813
13121,0,3.2875516,16.0297,14.2088869
13135,0,4.907219,8.4188,9.1890704
13151,0,8.560671,4.9928,4.8406637
13153,0,6.313307,7.2405,6.9197797
13173,0,6.8440281,3.2492,6.3056392
13175,0,13.0327829,4,2.8364792
13177,0,14.6806718,2.9907,2.4058387
13185,0,11.4420551,2.7352,3.3698444
13201,0,15.1851482,2.643,2.292691
13215,0,7.6634862,5.4912,5.5244458
13217,0,13.0570877,2.9946,2.8293379
13245,0,13.0294714,4,2.8374542
13275,0,10.0319746,3.5198,3.9840636
13313,0,8.5990816,4.9015,4.8145745
15001,0,9.1574593,5,4.4600297
15003,0,5.4943339,10,8.1002841
16001,0,6.8452238,7.0354,6.304363
16019,0,6.1410096,7.844,7.1419837
16027,0,5.6158309,8.8449,7.9034019
16079,0,11.1046765,4,3.5026075
17019,0,9.0775974,5,4.5080654
17031,0,0.7676778,81.7186,64.1314885
17035,0,16.6666667,2,2
17037,0,6.3430019,2.9822,6.882703
17043,0,1.6454384,32.4637,29.3870386
17077,0,8.6583273,4.9889,4.7747875
17081,0,13.0578034,3,2.8291279
17089,0,4.1672687,9.6047,10.9982663
17091,0,9.9003353,4.0012,4.050334
17093,0,8.6312021,2.2435,4.7929358
17097,0,4.3804807,11.5094,10.4142725
17099,0,8.4547421,5,4.913841
17105,0,10.6589445,5,3.690896
17111,0,5.2467208,8.511,8.5297618
17113,0,6.3621335,9,6.8589989
17115,0,14.5812098,3,2.4290707
17119,0,11.6569294,3.7362,3.2892942
17135,0,16.6666667,2,2
17141,0,6.7594815,5.9754,6.3970171
17143,0,8.6600178,5,4.7736602
17161,0,12.8872353,3,2.8798081
17163,0,8.2611229,3.3374,5.052446
17167,0,8.849936,5,4.6497584
17179,0,12.7468565,4.0026,2.9225357
17187,0,16.653139,2.9886,2.002437
17195,0,10.2035775,2.0064,3.9002421
17197,0,8.7143999,4.9724,4.7376297
17201,0,3.3028658,16.9132,14.1383684
17203,0,12.9979386,3.9534,2.8467638
18003,0,12.1596628,3.9815,3.1119561
18039,0,4.8133215,11.2564,9.3878372
18057,0,7.3626435,6.4011,5.7910391
18085,0,8.7565275,4.7436,4.710026
18089,0,4.0890832,13.1855,11.2276796
18091,0,13.2747589,2.9094,2.7665467
18097,0,4.6487368,10.9899,9.7556099
18127,0,4.4902071,9.9051,10.1353438
18141,0,8.081189,6,5.1872083
18163,0,5.3316052,8.8688,8.3780387
18167,0,5.0951053,10.0321,8.8133399
18173,0,16.6666667,2,2
19013,0,10.5233758,3.9726,3.751327
19049,0,5.7811456,7.45,7.6488049
19057,0,14.3271513,3,2.4898773
19061,0,8.3235264,5.9576,5.0070693
19103,0,11.6402694,3.0013,3.2954332
19113,0,6.775118,8.9987,6.3799453
19123,0,10.4807097,4,3.7706693
19127,0,8.4030779,5.2283,4.9502007
19153,0,3.8245836,13.4379,12.0733187
19163,0,8.7437429,5.6724,4.7183749
19169,0,5.8732858,8.8503,7.5131223
19193,0,8.3697124,5,4.9739209
20041,0,8.6471011,2.0156,4.7822847
20053,0,9.2494546,4.9968,4.4057241
20057,0,15.2564069,3,2.2773116
20061,0,5.9088708,3.8048,7.4618537
20079,0,13.2767128,2.9239,2.7659924
20091,0,9.509917,6,4.2576694
20149,0,8.4819182,2.1195,4.894893
20161,0,5.8735585,3.961,7.512727
20173,0,5.2357436,9.9834,8.5497419
20177,0,11.4218282,4.0698,3.3775829
20209,0,10.093306,3.9946,3.9537783
21037,0,11.9287516,4,3.1915535
21047,0,11.949228,4,3.1843707
21059,0,8.7990973,4.9942,4.6824011
21067,0,5.4438832,10.8885,8.1846203
21107,0,10.0067814,2.0867,3.9966116
21111,0,3.3403154,14.3321,13.9686464
21113,0,8.2287107,2.0204,5.076286
21117,0,6.7135619,7,6.4476113
21173,0,15.293616,3.9628,2.269338
21177,0,16.6666667,2,2
21195,0,10.1595268,5,3.9214891
21205,0,15.5451173,2.9796,2.2164441
21227,0,8.1143852,5.8584,5.1618963
22005,0,16.6666667,2,2
22017,0,10.6353219,3.9652,3.7013152
22019,0,10.3311393,3.6313,3.8397373
22033,0,7.7155772,5.9924,5.4803965
22051,0,6.1625206,9,7.1135631
22055,0,10.347901,5,3.8318978
22063,0,10.7067413,4.861,3.669955
22071,0,5.9141444,8,7.4543083
22079,0,14.6147109,3.9,2.4212103
22095,0,12.5913605,2.9491,2.9709768
22101,0,15.2569647,2.5953,2.2771918
22103,0,10.1102524,3.0275,3.945475
22115,0,9.5358924,5.1138,4.2433478
23001,0,15.6785987,3,2.1890605
23003,0,10.2101013,6,3.8971111
23005,0,10.7587607,4,3.6473754
23009,0,16.6666667,2,2
23019,0,6.7737686,7.9069,6.3814154
23027,0,13.2697469,4,2.7679694
23031,0,8.3383036,5,4.9964236
24003,0,5.8146448,9.1284,7.5989776
24005,0,4.5833316,9.471,9.9090951
24009,0,6.7002778,7,6.4623772
24025,0,7.2584754,5.0058,5.8884989
24031,0,5.0704734,10.013,8.8610123
24033,0,3.0262641,17.987,15.5220213
24037,0,12.1219129,5,3.1247615
24043,0,13.6004681,3,2.676344
24045,0,10.3537049,3.9856,3.8291892
24510,0,6.3838798,3.5232,6.8322277
25001,0,10.6387671,4,3.6997927
25005,0,7.548943,7,5.6234438
25009,0,14.8665007,4,2.3632662
25013,0,2.5774414,24,18.3990834
25015,0,5.1356438,9.9903,8.7358776
25017,0,4.8688866,12,9.2692882
25021,0,8.9031398,6,4.6159963
25023,0,4.5485523,12,9.9925085
25025,0,10.3482859,4,3.8317181
25027,0,1.905646,31,25.2378217
26007,0,13.9286338,3,2.5897275
26009,0,7.9522655,5.2607,5.2875164
26021,0,6.1370464,8.3674,7.1472417
26029,0,7.4904671,5.7393,5.6751511
26037,0,9.0693049,2.7266,4.5131017
26049,0,3.5310389,15.0308,13.1601384
26055,0,12.6387668,2.6794,2.9560822
26061,0,10.2739214,4,3.8666909
26065,0,5.1434956,10.8571,8.7210155
26067,0,13.3109471,2.9134,2.7563067
26075,0,7.4337316,6.9638,5.7260971
26077,0,5.3888444,9.1297,8.2784271
26081,0,3.2378015,18.4911,14.4425772
26085,0,12.7744003,2.0548,2.9140781
26087,0,12.8961357,3,2.8771304
26091,0,7.1025575,7.433,6.0397177
26093,0,6.635738,8.1643,6.534957
26099,0,4.3213567,14,10.5704403
26103,0,10.7475894,4,3.652206
26111,0,7.4284083,5.0781,5.730917
26115,0,3.5914145,14.567,12.922091
26121,0,7.2523196,5.8037,5.8943459
26125,0,1.5876933,38.122,30.4922275
26127,0,13.0600747,3,2.828462
26139,0,5.0592168,8.5356,8.8829527
26145,0,10,3.8806,4
26147,0,10,4,4
26149,0,15.7848397,2.0206,2.1675963
26155,0,9.583615,5.1726,4.2172379
26159,0,6.7791197,5.9357,6.3755889
26161,0,4.8920826,6.5474,9.220596
26163,0,2.2352086,25.2727,21.3692771
27027,0,12.5570397,2.9994,2.9818302
27035,0,10.0270441,2.7664,3.9865144
27037,0,9.1777239,4.8532,4.4479738
27053,0,4.1359081,14,11.0892436
27055,0,10.1919064,4.4628,3.9058535
27057,0,15.6312772,2.0925,2.198715
27109,0,5.3905006,9.4578,8.2755763
27123,0,3.3540382,17.785,13.9074033
27137,0,7.2627829,7.8899,5.8844134
27145,0,13.1700556,3.7462,2.7964912
27163,0,5.8132376,6.7295,7.601059
28035,0,8.722805,2.8888,4.7321011
28047,0,10.9938938,4.6722,3.5479792
28059,0,5.6576045,7.284,7.8376627
28073,0,10.4455987,3.009,3.786705
28081,0,11.5394588,3.84,3.3329588
28091,0,16.4843712,2.0196,2.0331761
28149,0,9.0686108,6.9991,4.5135236
29019,0,15.8435116,2.9968,2.155866
29031,0,12.5430957,2.0004,2.9862568
29037,0,13.4522737,3,2.7168438
29043,16.0886151,4.9010469,3.9966,5.9192125
29077,9.8108972,3.7536228,10.9452,9.7067505
29095,0,4.7245867,12,9.5829363
29097,0,5.7631339,5.4706,7.6758352
29099,0,8.2209204,3.7977,5.0820441
29101,0,12.6924553,2.1164,2.9393481
29109,0,16.6666667,2,2
29145,0,6.2613855,4.5252,6.9854531
29183,0,8.3334747,5,4.9998982
29189,0,3.6290301,14.1558,12.777786
30017,0,9.0279493,4.976,4.5383563
30031,0,9.4276653,4.4963,4.30354
31001,0,9.0989314,4.036,4.4951508
31025,0,7.0861215,7,6.0560461
31055,0,3.7644767,15.0219,12.2820585
31109,0,10.0250508,4,3.9875059
31153,0,6.953717,6.9781,6.190399
32003,0,2.166733,25,22.0762166
32019,0,7.0077386,6.072,6.1349693
32031,0,3.6769147,15,12.5983573
33001,0,14.7323988,2.9852,2.3938804
33009,0,9.5828611,4.8809,4.2176484
33011,0,4.1071738,11.9989,11.1738214
33015,0,2.9643874,19,15.8668915
33017,0,4.8294166,11.0148,9.3532173
34001,0,9.6162043,3.7354,4.1995568
34003,0,5.539471,9,8.0261327
34013,0,5.0863458,7.8658,8.8302401
34017,0,3.0337821,19,15.481078
34021,0,6.1162671,7.7046,7.174921
34023,0,6.0902991,8.1356,7.2097774
34025,0,6.2064181,8,7.0561765
34027,0,2.0293286,29.0082,23.6386907
34029,0,5.0251534,10,8.949945
34031,0,6.0216704,4.1344,7.3033439
34035,0,8.5665601,6.0315,4.8366485
34037,0,8.7556415,4.964,4.7106038
34039,0,5.7624413,7.9998,7.676878
34041,0,7.4054923,4.036,5.7517456
35001,0,10.1109935,6,3.9451125
35013,0,16.6666667,2,2
35015,0,9.515769,4.9995,4.2544361
35049,0,7.0628127,7,6.0793325
36001,0,7.1774056,8.0294,5.9663054
36005,0,4.0707833,12.751,11.2826484
36007,0,7.7163137,5.4433,5.4797781
36009,0,8.4981454,4.73,4.8836367
36017,0,7.4190615,3.4659,5.7393969
36021,0,12.5252784,3,2.9919272
36025,0,11.5242748,2.1498,3.3386678
36027,0,11.6690916,4,3.2848237
36029,0,1.7368046,35,27.7885005
36037,0,11.3980446,3.5953,3.3867173
36045,0,7.3723097,6.8457,5.782135
36047,0,3.6608257,14,12.6581208
36051,0,6.4781643,6.8978,6.7182358
36053,0,12.4907554,2.0138,3.0029605
36055,0,2.2575848,26.3002,21.1475627
36059,0,3.4189425,15.7858,13.624405
36061,0,6.7554343,7.249,6.4014487
36063,0,16.6666667,2,2
36065,0,5.0266904,9.9032,8.9469026
36067,0,3.1884988,17.9978,14.6813609
36069,0,4.8603603,10.8778,9.2873032
36071,0,6.3124537,7.429,6.9208501
36073,0,8.3459046,5.9322,4.9909623
36075,0,9.4280148,4.042,4.3033434
36079,0,8.344519,6.9889,4.9919571
36081,0,3.0843527,20.2142,15.2108566
36083,0,5.3843323,9.0368,8.2862025
36085,0,10.1438643,4,3.929088
36087,0,5.392857,10,8.2715235
36091,0,3.9562847,14.0114,11.6381197
36097,0,10.6805446,5,3.6814092
36099,0,13.558638,3.065,2.687686
36101,0,8.6981193,5.5268,4.748369
36103,0,3.5809009,17,12.9629665
36117,0,5.4312312,7.9676,8.2060158
36119,0,4.718201,12.0111,9.5972595
36123,0,8.5598239,3.6106,4.8412416
37013,0,9.5096175,3.672,4.257835
37017,0,14.1180751,2.943,2.5415593
37021,0,5.1850774,10.8832,8.6430576
37023,0,6.8473017,3.3642,6.3021465
37029,0,7.4072462,3.0027,5.7501469
37035,0,4.99047,8.7917,9.0190964
37047,0,8.8265841,5.057,4.6647056
37049,0,8.6583592,5.7316,4.7747662
37051,0,8.0344199,3.0509,5.2232247
37057,0,6.9672823,2.2446,6.1763993
37061,0,8.6544109,2.8382,4.7774007
37063,0,4.346778,11.9528,10.5027728
37067,0,4.3027609,12.6454,10.6204458
37071,0,7.4448871,4.2124,5.7160186
37077,0,11.5135752,3.8782,3.3426997
37081,0,3.3154926,16.5157,14.0807153
37083,0,15.5248833,3,2.2206361
37085,0,7.2793676,3.7517,5.8687286
37089,0,12.0876981,3.0462,3.1364369
37105,0,12.9265705,2.9247,2.868002
37109,0,7.6228411,4.3534,5.5592342
37119,0,8.8147372,5.9391,4.6723189
37129,0,6.5892926,6.7876,6.5880679
37133,0,5.6457539,8.9552,7.8562132
37139,0,13.1733572,2.9973,2.7955397
37145,0,12.7085494,2.0044,2.9343593
37151,0,8.8679177,4.4356,4.6383022
37155,0,8.3992109,5.693,4.9529402
37157,0,11.6743796,3.0026,3.2828828
37159,0,12.765023,2.4218,2.9169534
37179,0,8.6839,4.9538,4.7577816
37183,0,3.1363914,16.1186,14.941888
37189,0,10.5187809,4,3.7534026
37193,0,9.432267,5.0006,4.3009525
37199,0,10.8281862,2.029,3.6175785
38015,0,12.5,3,3
39007,0,7.4543099,7.002,5.707529
39015,0,12.4608214,4,3.0125766
39017,0,4.6303312,11.8894,9.7983637
39023,0,11.9647691,2.0509,3.1789356
39035,0,2.3791219,25,20.0161575
39041,0,11.1505253,2.9809,3.4840937
39043,0,8.8442732,3.5112,4.6533758
39049,0,5.9870067,7.9975,7.3514187
39057,0,8.5773985,5.0306,4.8292733
39061,0,3.2257874,17.3805,14.5000915
39063,0,12.1461059,4,3.1165457
39085,0,12.8320835,2.9835,2.8964834
39093,0,5.3980796,9.2092,8.2625533
39095,0,4.521485,10.7153,10.0583138
39099,0,3.4275663,15.4244,13.5876099
39103,0,7.8816218,2.9972,5.343872
39109,0,6.524811,5.0029,6.6630572
39113,0,4.4626325,10.8959,10.2041492
39133,0,8.1598049,5.9539,5.1275975
39141,0,13.3868543,2.9915,2.7350074
39151,0,3.1033418,19.1543,15.1116641
39153,0,2.1718784,26.762,22.0215467
39157,0,9.7383502,5,4.1343399
39165,0,5.4939962,8.154,8.1008436
39173,0,5.7921324,7.6345,7.6323994
39175,0,10.2683047,2.8312,3.869353
40013,0,13.6852269,3,2.6535748
40031,0,13.5571873,3,2.6880807
40047,0,16.6666667,2,2
40079,0,11.5123423,5,3.3431648
40087,0,15.0287789,3.0487,2.3269503
40109,0,8.5439128,5,4.8521197
40113,0,7.897948,2.8539,5.3307583
40125,0,16.6666667,2,2
40131,0,14.2483217,2.2882,2.5091852
40143,0,2.0962643,25.745,22.8519537
40145,0,6.3829138,5.867,6.833413
41003,0,15.39478,2.3431,2.2478541
41005,0,8.5527887,4.1354,4.8460465
41011,0,12.5058521,3,2.9981282
41017,0,12.5,3,3
41019,0,12.5209649,3.0308,2.9933025
41029,0,4.8231748,10.1736,9.3666158
41033,0,9.1665579,4.8264,4.4546102
41039,0,7.1333348,7.9692,6.0093444
41043,0,13.5166364,2.6569,2.6991452
41047,0,7.6476325,6,5.5379711
41051,0,9.5103524,4.0042,4.2574287
41067,0,12.2426272,3.8604,3.0840907
42003,0,1.748674,33.1312,27.5930945
42011,0,6.5530458,7.1616,6.6300397
42017,0,3.0187514,17.9813,15.5631396
42021,0,9.0388722,4.2509,4.5316636
42025,0,6.203089,5.9892,7.0605002
42027,0,3.5675872,17,13.0150743
42029,0,4.0312756,14.0049,11.4030219
42033,0,12.0596799,4,3.146047
42041,0,4.5785391,10.4721,9.9205138
42043,0,2.1563673,27.0682,22.1871442
42045,0,8.0698605,5.9964,5.195894
42049,0,4.3373519,12.733,10.5277712
42055,0,6.8728566,6.885,6.2749954
42069,0,6.2992903,8.6064,6.937402
42071,0,3.5071972,14.9731,13.2563984
42073,0,10.3152855,4,3.8471756
42075,0,4.7565866,8.9902,9.5117397
42077,0,4.0695735,14.9581,11.2862998
42079,0,6.0934501,8.0014,7.205532
42081,0,10.6856618,3.0128,3.6791674
42085,0,14.4302361,3,2.4649468
42089,0,9.7262962,4.016,4.140703
42091,0,2.9453607,14.9916,15.9758496
42095,0,4.0252926,12.8814,11.4214573
42097,0,7.0634281,7.9558,6.0787158
42101,0,9.0646864,5,4.5159106
42109,0,10.6367376,2.9082,3.7006894
42111,0,12.5,2.7475,3
42125,0,7.0824169,7.009,6.0597369
42129,0,5.4876084,9.7586,8.1114374
42133,0,2.977321,17.3305,15.7936209
44003,0,3.9647228,14,11.6112221
44007,0,5.3850634,10,8.2849418
45007,0,12.1585326,2.6445,3.1123384
45013,0,8.2062673,6,5.0929041
45015,0,7.3350458,2.5275,5.81659
45017,0,12.4043861,3.8964,3.0308323
45019,0,2.621357,22.8596,18.07409
45023,0,10.9719391,4.994,3.5570796
45031,0,5.2360066,10.1588,8.5492622
45035,0,4.0777499,4.6129,11.2616642
45041,0,10.7733821,3.8116,3.6410681
45045,0,7.0802349,7.1084,6.0619125
45047,0,5.1112657,9.9465,8.7823127
45051,0,3.9402542,17,11.6895366
45063,0,5.0936288,6.6463,8.8161845
45079,0,4.4517497,9.6936,10.2315388
45083,0,4.5294681,11,10.0388238
45091,0,7.496955,3.006,5.6693744
46019,0,16.2037929,2.94,2.0856973
46099,0,4.315224,11.8555,10.586884
46103,0,12.5,2.8218,3
47009,0,8.3177433,3.5905,5.0112459
47017,0,14.9633691,2.3481,2.3414935
47065,0,7.2682002,7.861,5.8792821
47089,0,7.335892,3.7922,5.8158038
47093,0,5.6278787,8.9918,7.8843422
47103,0,5.3895354,8.6328,8.2772375
47105,0,15.1504528,2.0414,2.3002314
47107,0,7.6606792,4.2884,5.5268364
47123,0,7.9629768,3.6988,5.2790589
47149,0,6.6489286,7,6.5200085
47155,0,6.0077555,8.1897,7.3225757
47157,0,5.9482624,8,7.4058161
47163,0,9.8947027,4.0024,4.0532089
47179,0,5.8285741,7.5022,7.5784274
48021,0,12.0120721,2.347,3.1624792
48027,0,7.098718,6.992,6.0435254
48029,0,2.5044046,22.6036,18.9648252
48037,0,12.88836,3,2.8794695
48049,0,9.7966349,4.1086,4.1037933
48061,0,10.5693115,5,3.7306771
48085,0,5.393682,8.7655,8.2701053
48091,0,12.5,2.0002,3
48113,0,2.2011852,26.2977,21.715035
48121,0,6.4283784,7.2792,6.7780114
48135,0,13.2699686,2.8987,2.7679064
48141,0,2.7727892,22,17.0323844
48157,0,5.1693607,5.8628,8.6723759
48179,0,14.81078,2.7537,2.3759194
48201,0,1.3152931,43.7948,37.0143411
48209,0,5.7668306,6.7865,7.6702737
48215,0,3.48406,15,13.3510732
48233,0,13.2244936,2.2066,2.7808631
48237,0,12.5007892,2.0262,2.9997475
48245,0,9.3573208,5,4.3434099
48249,0,11.568309,2.0362,3.3221529
48251,0,10.9850699,3.239,3.5516324
48257,0,12.6849282,3,2.9416857
48303,0,2.6460272,21.7567,17.8962535
48309,0,6.2742732,7.8047,6.9690504
48329,0,6.5226087,7.1013,6.6656446
48339,0,11.6512678,3.1101,3.2913785
48355,0,3.5679274,15.9913,13.0137379
48375,0,10.3272298,2.1727,3.8415694
48381,0,10.7593391,3.8273,3.6471256
48439,0,2.9198723,18.761,16.1240368
48441,0,7.1509038,5.9807,5.9921232
48453,0,2.447566,19.2318,19.4284584
48485,0,15.3870894,3,2.2494774
48491,0,5.705746,8.7607,7.763096
49011,0,4.4049285,10.6033,10.3509221
49035,0,4.1726124,15.9563,10.9829007
49045,0,13.6869809,3,2.6531066
49049,0,8.3593597,5.0437,4.9813193
49057,0,9.3255624,4.3967,4.3616069
50011,0,13.3059513,3,2.7577171
50021,0,12.5008865,3,2.9997164
50023,0,12.5,2.9676,3
50027,0,14.2958564,2.993,2.4975169
51003,0,11.2894996,2.0617,3.4288943
51009,0,12.9435548,3,2.8629264
51015,0,5.5605598,5.3342,7.9919005
51019,0,6.6451921,4.7653,6.5242369
51023,0,8.4247538,4.9864,4.9348915
51041,0,5.2872358,9.3137,8.4567373
51045,0,13.4547885,3,2.7161491
51059,0,2.7777774,19.8654,17.0000024
51067,0,9.5173914,2.1263,4.2535404
51069,0,8.6901722,3.1532,4.7536259
51075,0,13.1833016,2.1556,2.7926766
51085,0,11.8106885,2.282,3.2334534
51087,0,6.0315519,8.7526,7.2897405
51089,0,10.7805258,3.3959,3.6379927
51107,0,5.918584,6.0008,7.4479666
51121,0,10.1519748,3.073,3.9251501
51137,0,13.2682638,2.7117,2.7683906
51143,0,7.4722506,4.3142,5.6914244
51153,0,5.1255597,10.1404,8.7550321
51161,0,4.7466023,4.001,9.5338508
51177,0,14.8679119,2.1846,2.362947
51179,0,11.3937609,4,3.3883666
51187,0,7.5972975,3.0369,5.5812876
51191,0,14.9128738,3,2.3528078
51195,0,13.7438225,3,2.6379981
51199,0,12.9493545,2.2037,2.8611963
51510,0,11.2841866,4,3.4309795
51550,0,7.3205363,6,5.8301007
51650,0,9.3600871,5,4.3418306
51710,0,4.5052335,12,10.098204
51740,0,9.0229772,5,4.5414082
51760,0,4.9649081,6.6465,9.0706798
51770,0,7.1809137,4.689,5.9629022
51790,0,10.1018235,2.6756,3.9496014
51810,0,4.3002188,13,10.6273154
53005,0,15.1207565,2.117,2.3067129
53011,0,6.7834961,7,6.3708305
53027,0,13.2716383,3,2.7674324
53029,0,10.1172232,4,3.9420675
53031,0,12.5180559,2.0156,2.9942304
53033,0,2.1937135,26.983,21.7924024
53035,0,10.2212549,5,3.8917672
53053,0,10.47899,5.017,3.7714522
53061,0,2.5962809,24,18.258317
53063,0,5.5681335,9,7.9796697
53067,0,5.4459647,8.9689,8.1811098
53077,0,5.2032993,9.883,8.6092877
54025,0,10.7396001,3.9862,3.6556668
54033,0,16.6666667,2,2
54039,0,11.0507811,4,3.524567
54067,0,16.6666667,2,2
54075,0,10.2788945,2.0138,3.8643363
54079,0,4.6015439,10.9937,9.8659184
54081,0,7.848794,5.7552,5.3704054
54107,0,9.5886681,5,4.2144885
55005,0,13.5450017,2.985,2.6913986
55009,0,16.6666667,2,2
55019,0,10.2239988,2.0006,3.8904544
55025,0,2.59776,22.522,18.2473516
55039,0,12.9548066,3,2.8595713
55071,0,16.6666667,2,2
55073,0,5.899437,5.3489,7.475385
55079,0,3.9846677,13,11.5480977
55083,0,10.0873047,4,3.9567255
55087,0,5.7912782,2.8439,7.6336726
55095,0,14.5581798,3,2.4344953
55105,0,10.3470787,4.1495,3.8322818
55125,0,15.5270893,2.4328,2.2201786
55139,0,6.1626191,7.3605,7.1134334
56005,0,12.5028318,3,2.999094
56013,0,16.6666667,2,2
56021,0,13.9195676,3,2.5920656
56025,0,16.6666667,2,2
56029,0,11.1797038,3.9946,3.4723904
01000,0,1.2696241,17.3827,38.381736
04000,0,10.8138261,3.4434,3.6237104
05000,0,1.2011294,12.5107,40.6274887
